PA,F1,F2,F3,F4,F5,F6,F7,F8,F9,F0,LABEL
6367,-0.178597,-0.100492,-2.906291,-1.646331,0.241736,0.118396,0.086612,-0.251643,-0.459612,-0.457945,F
6368,-0.255484,-0.38649,0.104354,1.75679,0.254591,2.433637,0.238756,0.072093,0.241011,2.283858,X
6369,0.473114,-0.475062,0.196052,-0.508263,0.96988,-1.23847,-1.268908,-0.07396,1.666454,-0.184828,I
6370,4.458068,-0.120588,0.290303,-2.961037,0.260028,-0.326752,0.026836,-0.033969,-0.563993,0.080496,F
6371,0.26251,0.098841,0.167543,1.042158,0.260535,0.380131,0.330907,0.162079,-0.388957,0.656716,A
6372,0.024961,0.355887,-0.026415,-0.014236,0.261718,-0.65333,-0.040319,0.61936,0.249644,-0.715584,G
6373,0.021662,0.781493,0.324384,0.591103,0.232599,-0.302109,0.354685,0.665964,-0.050387,-0.207661,H
6374,-0.012307,0.084323,0.271309,0.60397,0.236422,0.583982,0.501027,0.105898,0.129098,0.361029,F
6375,-0.116572,0.201941,5.519123,1.852334,-1.434015,1.080008,0.16776,1.578254,-0.42061,1.332973,A
6376,-0.308848,-0.23914,0.495589,0.835479,0.813348,0.317386,-1.779832,-0.014721,0.799445,1.27503,Y
6377,-0.707294,-0.254287,-3.210528,0.624691,0.259615,0.949224,0.150237,0.294491,0.920757,0.859352,W
6378,0.141659,-0.226989,0.498849,0.481681,-1.255499,-0.311744,0.388691,1.5184,0.349142,-1.133114,F
6379,0.020575,0.143878,0.380096,-0.668333,0.245424,-0.612456,0.464849,0.888691,0.745862,-0.686398,H
6380,0.057903,0.045736,0.335318,-0.030997,0.186159,-0.793501,0.308522,0.809916,0.814991,-0.531315,A
6381,0.013994,-0.376571,0.099787,-0.601992,0.244741,-0.590122,0.144579,-0.261251,0.051777,-0.881392,F
6382,0.650568,-0.083253,-3.051697,0.486893,1.032544,-0.84888,-1.618816,1.118269,1.904919,0.139754,I
6383,-3.498799,2.780558,0.460548,-0.34298,-4.922215,-1.565884,0.281104,0.340173,-3.046562,-1.397677,E
6384,-0.028354,0.086101,0.404062,0.937136,0.261718,1.541402,0.72299,-0.163525,0.029098,1.109682,A
6385,-0.277055,0.038511,0.42056,3.987152,0.17234,1.639781,0.676286,1.883278,1.99657,0.636079,X
6386,0.054484,0.546602,-3.202057,-0.893521,0.245555,0.133228,-0.395503,-1.532431,0.46757,-0.241801,A
6387,-0.210479,0.345193,0.001471,-0.51381,0.228996,0.245595,0.103513,0.142207,0.348445,0.589012,F
6388,-0.016205,-0.018969,0.52668,1.209652,0.235558,0.504043,0.05328,0.898917,0.124237,0.482083,A
6389,0.189675,0.302268,-0.010595,-0.317734,0.268217,0.672499,0.259158,0.977938,-0.008247,0.238215,F
6390,0.191226,-0.415251,0.545587,1.211623,0.248037,-0.478386,0.223559,0.41074,-0.303297,-0.022644,A
6391,0.372773,0.171608,0.311331,1.970113,-0.907459,-2.983701,-0.61083,-1.056775,0.222478,-2.711558,H
6392,0.278361,-0.188814,0.058922,0.172483,0.171082,0.082943,0.390936,0.258255,-0.029712,-0.157375,A
6393,-0.076828,-0.088143,-0.146582,0.328658,0.171527,0.146181,-0.132342,-0.793528,-0.597343,0.130729,A
6394,0.209591,-0.467207,0.242479,-0.035827,0.254087,-0.53865,0.856349,0.70658,-0.176601,-0.609232,A
6395,-0.250052,-0.325016,0.398701,1.338863,0.249254,1.187634,0.177199,0.640867,0.59094,1.244921,A
6396,-0.219662,-0.084467,0.395699,0.120432,0.150394,0.337563,-0.02742,1.120631,0.926875,-0.325491,D
6397,0.06843,0.225082,0.197645,1.22157,0.260278,0.61278,0.509995,0.477179,0.394214,0.536037,A
6398,-0.046567,0.647053,-0.01312,-0.045037,0.266726,1.443141,-0.601795,-0.745779,0.024183,2.647422,E
6399,0.179088,0.52564,-3.172548,-0.644443,0.254448,0.835376,0.669419,-0.662652,-0.32032,0.206078,F
6400,0.072306,-0.048545,0.537605,-2.165094,0.242392,-1.312417,0.147909,-2.85003,-2.034332,-1.516475,E
6401,0.130292,0.870736,-3.210528,0.062493,0.261718,0.451519,0.192715,0.977399,0.593238,0.476564,A
6402,-0.008556,-0.098293,-3.210528,-0.740227,0.365686,0.976332,0.113727,-0.099341,0.023003,0.498871,A
6403,-0.133706,-0.110616,0.265539,0.521102,0.230393,-0.079862,0.402929,0.603905,0.038832,0.402047,F
6404,0.099126,0.54227,-0.03339,0.544377,0.153277,-0.874317,0.600136,-0.225664,-0.871355,-0.63352,E
6405,0.574829,0.202064,0.533871,-2.167865,0.247895,-1.516708,-2.976433,-1.074188,0.824633,-1.297854,H
6406,-0.01498,-0.054789,0.222021,1.226054,0.240437,-0.296393,0.214728,1.257262,0.652002,-0.067522,A
6407,0.248762,0.199433,0.376661,0.856969,0.229598,0.960876,0.240615,-0.502961,-0.859669,0.577807,A
6408,-0.113854,0.022153,0.394285,1.103256,0.084112,0.475587,0.253254,0.702718,0.192019,0.421505,D
6409,-0.396038,0.335315,0.425775,0.903722,0.354612,1.542183,0.207798,-0.797912,-0.184707,1.244842,D
6410,0.154473,-0.327776,0.24126,0.361436,-1.15956,1.072989,0.677423,-0.430603,-0.635795,0.921911,A
6411,-0.114325,0.052976,0.371344,0.688329,0.172743,1.5117,0.325735,-0.764315,-0.43382,1.303903,F
6412,0.601016,-0.246448,0.284816,-0.169768,0.976743,-0.29063,-1.220401,-1.797468,-2.062031,-1.010143,I
6413,0.352014,-0.127807,-3.210528,-2.818823,0.261718,0.134667,-0.016587,-0.262232,-0.194874,-0.195153,A
6414,0.060354,0.323601,1.355147,-1.237555,-0.185173,0.10897,0.198068,2.346188,0.450791,-0.044588,F
6415,0.301043,-0.199989,0.097954,-0.073635,0.976743,-1.123101,-1.615595,-0.685861,-0.327697,-0.446638,I
6416,0.121559,-0.413491,0.456484,0.930869,0.238027,2.275356,0.911612,-1.432216,-0.860034,2.375215,A
6417,-0.090412,0.193876,0.37745,1.196294,0.261718,0.157279,0.245509,1.079741,0.568107,0.31193,A
6418,0.420099,-0.075989,0.16999,-0.691122,0.258296,0.196748,0.310861,-0.790184,-0.04961,-0.051064,H
6419,-0.271108,0.016825,0.130651,-0.565005,0.261718,0.519635,0.632203,-0.36963,0.445159,-0.001201,F
6420,0.086925,0.546549,0.164971,-0.671595,0.26665,-0.243008,0.171312,-0.796648,0.211589,-0.266239,A
6421,-0.016548,-0.224371,0.645618,0.089172,-0.994361,2.174685,-0.827365,-1.145546,-0.061807,2.325722,F
6422,-0.013236,-0.017745,0.240356,0.51157,0.236185,0.823419,0.141465,-0.270184,-0.202845,0.788899,A
6423,0.920622,1.400416,0.330769,-1.234849,0.733833,-1.858888,-1.447642,0.492004,1.111042,-0.461736,I
6424,-0.094543,0.163461,0.250591,1.912981,0.179269,0.262927,0.115759,0.661517,1.859545,0.601762,G
6425,0.112077,-0.242093,0.348119,-0.539027,0.261317,-0.70274,-0.228728,0.471937,0.230106,-0.475696,F
6426,-0.031299,0.329592,-3.210528,-1.12955,-0.721442,-0.37265,0.203665,0.142836,0.433665,-0.672323,A
6427,0.047898,0.076957,0.418108,-0.029824,0.234887,-0.374234,0.312805,0.181005,0.682604,0.003321,A
6428,-3.498799,-0.545783,0.050347,-1.082375,-4.922215,-0.683349,0.215017,-0.420249,0.438773,-0.848619,A
6429,0.01151,-0.363078,0.408432,1.043727,0.088491,1.307463,0.598709,-0.634458,-0.059853,1.304807,E
6430,0.20205,0.115805,0.137496,0.93823,0.261718,2.100202,0.237679,0.045953,-0.148725,1.639197,F
6431,-0.030907,0.242078,0.087128,0.065408,0.246032,1.87977,0.376316,-1.801518,-1.310666,1.882966,F
6432,0.834907,-0.120825,0.171478,-1.983842,0.615031,-3.588513,-1.775064,-0.846021,-0.179599,-2.011115,I
6433,-0.271821,-0.029163,0.02815,0.517384,0.261718,-1.061515,0.082308,1.612101,1.645215,-0.987117,E
6434,-0.27834,-0.405657,0.417751,1.512194,0.087557,-1.218915,-0.118658,0.446705,-0.350757,-0.951443,A
6435,0.158385,-0.266523,0.32498,0.015539,0.228492,-0.124357,0.111147,-0.746595,-0.755589,-0.225096,F
6436,-0.050412,-0.168722,0.359553,0.312597,0.261718,0.918393,0.305961,-0.635529,0.034213,0.985015,F
6437,0.222678,-0.0963,-3.177544,-0.87795,0.244527,-0.560128,-0.111967,0.560367,0.013866,-0.454227,A
6438,0.039156,0.078239,0.074101,-0.056628,0.261718,-0.687602,0.058133,0.487192,0.303716,-0.601125,H
6439,0.130557,0.134315,0.317186,0.281562,0.235079,0.151774,0.11496,-0.653552,-0.744555,0.184674,A
6440,-0.35889,-0.04165,0.435378,1.935288,0.158506,1.505873,-0.120111,0.966095,2.097885,1.600191,X
6441,0.083908,0.384242,0.125522,1.210926,0.25521,0.554826,0.118574,1.373116,0.406298,-0.132024,A
6442,0.018259,0.318198,0.27043,-0.186626,-1.13344,-1.493813,-0.054547,0.864225,0.749741,-0.914784,E
6443,0.786813,-0.480875,0.1387,0.386062,0.976743,-0.386598,-1.553411,0.551318,1.254726,0.717503,I
6444,0.223447,-0.139912,0.287572,-0.793474,0.261718,-1.234566,0.230967,-0.247959,0.006804,-1.060524,A
6445,-0.03984,0.287758,0.441687,1.311254,0.256146,1.073641,-0.037636,0.269525,0.477402,1.22662,E
6446,0.11565,0.656992,0.082651,0.844802,0.229436,0.694945,0.360106,0.789754,0.377041,0.797613,A
6447,-0.163775,0.570024,-0.062891,0.317,0.25137,0.459495,0.021231,0.549053,0.602895,0.535527,G
6448,-0.118542,-0.221518,-0.012137,-0.750802,0.371734,1.356129,0.902771,-2.028846,-1.457019,1.198738,E
6449,0.931979,-0.355813,0.364577,-1.248155,0.739102,-1.834725,-1.183904,0.161576,1.606117,-0.866701,I
6450,0.022855,-0.375629,0.048312,-0.23732,0.177354,0.381965,0.547282,-0.943574,-0.917321,0.074527,A
6451,0.421295,0.189477,-0.186614,-0.595504,-1.168333,-2.341664,0.500068,-0.169079,0.56227,-2.232483,F
6452,-0.01785,0.078505,0.422322,-0.146387,0.268185,-0.498785,0.322285,-0.021359,0.166766,-0.48074,F
6453,-0.057721,0.331833,0.06068,0.169851,0.261718,0.382997,0.727411,0.05516,-0.171982,0.089873,A
6454,-0.348405,0.331556,0.291955,0.720751,0.228539,0.162166,-0.112197,1.045654,0.025761,-0.033024,H
6455,0.110944,0.075441,0.048832,0.855752,-1.281311,0.410895,-0.153233,0.779834,0.73685,0.567326,A
6456,0.235255,0.369397,-3.167741,-0.376398,0.261718,-0.213934,0.528345,0.525501,0.231476,-0.377774,A
6457,-0.18469,-0.190366,0.235587,-0.2154,0.159454,-0.453112,0.20031,1.034077,0.686595,0.138172,A
6458,-0.10416,-0.079278,0.298367,0.569819,0.186525,0.065603,0.031224,0.882491,-0.007755,0.432417,D
6459,-0.26217,-0.079037,0.440973,0.167984,0.258988,0.939334,0.457023,0.031607,0.191921,0.69846,A
6460,0.105209,-0.986325,0.106643,-0.026811,0.261718,0.148619,0.387088,-0.383189,0.218635,-0.003312,F
6461,0.091956,-0.03877,0.052081,-0.485859,0.261718,-0.766313,0.210777,0.441582,0.296206,-1.080106,E
6462,-0.360442,0.073678,0.21211,0.744267,0.236341,-0.911243,0.261388,1.307786,1.072458,-0.807435,E
6463,-0.002364,0.000604,0.17025,-0.07786,0.264367,-0.23692,0.221718,-0.257195,0.245843,-0.108693,E
6464,-0.020104,-0.245103,-0.125666,0.689788,0.183441,-0.21942,-0.176876,-1.287688,-0.794595,0.041333,A
6465,0.178184,0.259662,0.271742,0.02552,0.152078,-0.271112,0.13933,0.019166,0.195219,-0.139673,F
6466,0.066161,-1.963573,-0.0869,-0.926613,0.082895,-0.542707,0.376298,-1.200221,-1.619341,-1.220384,F
6467,-0.007242,0.326309,0.255609,0.500467,0.167148,0.453112,0.342255,0.309115,-0.300743,0.313803,F
6468,0.209134,-0.091514,0.275278,-0.727834,0.235862,-0.528017,0.327161,0.135299,0.144928,-0.39619,A
6469,0.224959,0.331886,0.212007,-0.962594,0.24052,0.5123,0.562247,-0.806865,0.164626,-0.212308,H
6470,0.19759,-0.358963,0.291014,0.187526,0.230283,0.936067,0.581768,-0.31738,0.007496,0.853021,F
6471,0.104446,-0.119614,0.332146,-0.593348,0.252101,-0.222897,0.426732,0.827893,-0.233886,-0.145731,F
6472,-0.032389,-0.233441,0.254975,0.316016,0.261718,0.566667,0.073329,0.443622,0.111984,0.498128,F
6473,-0.244537,0.771127,0.595164,0.889664,0.598013,-0.447577,1.312578,-0.42993,1.333249,-0.271038,X
6474,0.208582,0.292581,0.185665,0.60534,0.176267,-0.256364,0.332493,0.816567,-0.106546,-0.435701,F
6475,-0.048812,-0.381439,0.061055,0.167936,0.259811,-0.696373,0.643775,0.734331,0.384656,-0.546211,F
6476,-0.035707,0.280613,0.197377,-0.530782,-0.836288,-0.913914,0.227208,-0.170279,0.04349,-0.452332,A
6477,-0.198658,0.562908,0.400913,0.588664,0.155576,1.413438,0.114324,-0.795342,-0.890828,1.383765,A
6478,0.334612,-0.331096,0.241581,-0.504464,0.736857,-0.071881,-2.54407,-0.33151,1.299474,1.927821,Y
6479,-0.353188,0.349676,-0.132299,-1.957542,-0.926082,-1.849423,-0.023084,0.986603,0.23479,-1.055081,D
6480,-2.561852,-0.012069,0.173886,-2.937023,0.094096,-1.63694,-0.131984,1.899788,-1.840946,-1.963381,H
6481,0.542415,-0.020353,-3.193934,0.750883,0.974761,0.765317,-1.073548,0.15374,0.65285,1.602663,I
6482,0.429866,0.075955,0.225026,0.817037,-0.982899,0.096353,0.661807,1.276159,1.03513,-0.141435,A
6483,-3.498799,0.309731,0.121885,0.966796,-4.922215,-0.419312,0.617483,1.163928,-2.708017,-0.514429,A
6484,-0.241158,0.077814,0.443326,-1.131411,0.267142,0.453219,0.559941,0.337071,0.078872,0.808736,E
6485,-0.222441,-0.159732,0.282588,-0.144872,0.169565,-0.675186,-0.022018,0.175264,0.7626,-0.511076,E
6486,-0.040881,-0.274764,0.156418,1.040418,0.188042,1.445221,0.555331,-0.416719,-0.06516,1.712862,X
6487,-0.088381,-0.139215,0.693323,0.958736,0.535567,-1.462821,-0.429008,-0.905137,-0.305336,-0.706924,I
6488,-0.182912,-0.345115,0.456023,0.262128,-0.729453,-0.940569,0.020593,1.516284,1.106519,-0.900629,E
6489,0.33448,0.20739,0.136258,-0.795163,0.079993,0.96246,0.255614,-0.064335,-0.016352,0.946558,A
6490,-3.460428,-0.075541,0.51398,-5.424524,-3.144231,-0.463014,0.035539,-2.41299,-2.415469,-3.453774,A
6491,0.227176,-0.12231,0.075114,0.003032,0.267321,-0.476237,0.239412,-0.369082,-0.892271,-0.386159,A
6492,0.790339,-0.154122,0.060254,0.71261,0.884499,-0.402741,-1.326988,0.184994,1.121895,0.251988,I
6493,0.017498,0.56279,0.411177,0.176186,0.16634,-0.041374,0.29131,0.945625,0.882118,-0.025975,A
6494,-0.226948,0.075465,0.21444,0.717191,0.16587,-0.43237,0.250432,1.298148,1.671978,0.590419,X
6495,-0.000908,0.16077,0.085344,-0.02686,0.174073,-0.999077,0.11921,-0.368299,-0.238169,-0.841263,A
6496,0.991925,0.026887,0.334734,-2.309391,-4.64783,-1.234184,0.783125,-2.003296,-1.728694,-2.524475,A
6497,0.137426,-0.159296,0.250963,0.425013,-1.135658,0.168055,0.384019,-0.472588,0.304713,0.379872,E
6498,0.354611,0.060087,0.312595,-0.756177,0.239421,0.446034,0.384227,0.420211,0.11307,0.07237,A
6499,-0.005161,0.281434,-3.210528,-0.295059,0.261718,-0.14511,0.109799,0.689591,0.029349,-0.083171,A
6500,-0.007175,-0.526741,0.254194,1.258403,0.247485,1.947099,0.221093,-0.282771,0.340026,1.60923,A
6501,0.050956,-0.517666,0.355555,1.541664,0.243102,1.255851,0.642564,0.117251,0.44329,0.680864,A
6502,0.048579,-0.164832,0.426798,0.405991,0.261718,0.020637,0.255624,0.180001,-0.264042,0.104995,F
6503,1.01809,-0.011937,0.358529,-2.288316,-4.65618,-1.356272,0.758008,-2.026733,-1.729139,-2.710638,A
6504,0.018635,0.385117,0.266141,-0.069247,0.261718,0.206655,0.553045,-0.141627,0.49089,-0.126782,H
6505,-0.015015,0.251061,0.230818,1.205148,0.261718,0.901603,0.381375,0.49215,0.469656,0.62916,A
6506,0.121621,-0.274345,0.347393,1.552132,0.15665,0.270805,0.3769,1.282489,0.402233,0.266761,A
6507,0.070007,-1.043118,-3.210528,-1.124658,0.174,2.695694,0.734006,-3.114953,-2.2031,1.857259,A
6508,0.097802,0.518624,0.403246,0.469365,0.167699,-0.209778,0.131318,0.1269,-0.039896,-0.632757,A
6509,-3.498799,-0.005751,-3.180946,-0.272551,-4.922215,0.577811,-0.019567,0.103115,-0.525172,0.734395,A
6510,0.487295,-0.048604,0.146663,-0.899789,0.976743,-0.9958,-1.463337,-0.297028,1.200686,0.270277,I
6511,-0.019277,-0.379437,0.149845,-0.381686,0.261718,-0.375081,0.289333,0.260978,0.013282,0.012359,A
6512,-0.072199,0.065433,0.074254,0.11149,0.261718,0.842378,0.22456,-0.184827,-0.551805,0.459618,F
6513,0.09796,0.175249,0.295271,0.067048,0.261718,2.113607,0.291833,-1.800637,-0.970656,1.902924,F
6514,0.164286,-0.278353,0.327309,-0.00699,0.254873,0.479153,-0.130446,-0.358785,-0.613088,0.362861,A
6515,-0.034488,0.052031,-2.98056,-0.38228,0.261718,1.26769,0.729362,0.075857,0.257413,1.093454,A
6516,0.346304,0.113977,0.252928,-1.026139,0.246434,-0.610725,0.174455,0.631042,0.244399,-0.786376,H
6517,0.178514,-0.093058,0.305088,-1.295325,0.233083,0.620877,0.45562,0.513918,0.285008,0.402577,A
6518,-0.070664,-0.268615,0.231269,-0.327347,0.261718,-0.651081,0.115199,0.106301,-0.28481,-0.571654,G
6519,-0.306844,0.261943,0.391321,0.597163,-1.337968,0.969955,0.17658,0.928685,-0.019982,-0.099975,D
6520,-0.308091,-0.378512,-0.014804,0.175922,0.261718,-0.130993,0.365043,0.328258,0.228203,-0.572652,F
6521,-0.091514,-0.165933,0.393069,1.547183,0.17234,0.963388,0.659951,0.968467,1.658111,0.77692,X
6522,0.091478,-0.349726,0.188424,-0.378945,0.251474,0.397831,0.551941,-0.035914,-0.235319,0.22615,A
6523,0.392882,-0.148491,-3.207037,-1.167225,-1.145395,-0.188992,0.473588,0.011643,-0.10755,-1.877298,A
6524,0.501918,-0.175622,0.150614,0.068963,0.976743,-1.483171,-1.509568,-1.048878,-0.228374,-0.825649,I
6525,-0.083493,0.066499,0.102925,0.133399,0.261718,0.543348,0.366957,-0.379988,-0.175767,0.469437,F
6526,-0.237678,-0.199885,0.364926,1.052056,0.261578,0.314415,0.334276,0.741116,0.790873,0.407251,E
6527,0.373599,0.177271,0.187627,-0.272881,0.241398,1.562542,0.485714,-2.308638,-1.643933,0.960909,A
6528,0.020161,-0.542589,0.168057,0.120517,0.013123,0.132956,-2.563183,-0.101453,-0.014108,-1.422203,A
6529,0.065192,-0.028501,-0.012003,-1.14866,-1.357632,0.366535,0.625328,1.221026,0.023282,-0.250392,F
6530,-0.115193,-0.209449,0.376824,1.614734,0.180672,0.457893,-0.411848,0.707799,1.149562,0.825498,X
6531,0.191152,0.582535,0.183891,-0.088639,0.244272,-0.078476,0.641375,-0.169796,-0.02208,-0.196718,A
6532,-0.227542,-1.230679,0.233971,-0.535158,0.264738,0.13667,-0.053777,0.359399,0.415973,0.225339,E
6533,0.19639,0.144262,0.135812,0.705694,0.261718,0.237617,0.356979,0.459255,-0.341453,-0.19441,A
6534,0.024223,0.412731,0.386788,0.158917,0.261718,-0.456337,1.007441,0.391152,0.231236,-0.492172,F
6535,0.566106,-0.355626,0.462367,1.436775,0.596986,-0.990433,-1.075168,-0.389205,-0.345004,0.325893,Y
6536,-0.084962,-0.136026,0.301881,1.188181,-1.261959,0.119099,0.385835,1.496123,0.133827,-0.077634,A
6537,0.392942,0.589556,0.301226,-0.86694,0.263768,0.385342,-0.061407,1.179908,-0.197253,0.283026,F
6538,0.018053,-0.43946,0.34032,0.108239,0.090998,0.11434,0.144562,-0.22397,-0.03642,-0.060415,A
6539,-0.125432,0.041952,0.199276,0.406187,0.167438,-0.380624,0.123561,1.456721,0.437715,-0.098389,H
6540,-0.151609,-0.345606,-3.192155,-0.351622,0.233055,1.511095,0.208364,-0.282662,-0.104313,1.231555,F
6541,0.635023,-0.128532,0.055337,0.306853,-0.176071,-1.369523,-2.912515,-0.989044,-0.538166,-1.414495,I
6542,0.1978,0.364704,0.153443,0.020317,0.26128,-0.56523,0.079437,0.468845,0.301434,-0.763263,H
6543,1.210136,0.152053,-0.017601,0.366336,0.188276,0.453376,0.175266,0.158154,-0.973955,0.370641,A
6544,0.216932,-0.167995,0.325872,0.465589,-1.14267,-0.223481,0.192159,0.668832,-0.014902,-0.253552,F
6545,0.185566,0.487472,-0.050021,0.870345,0.24733,0.215541,0.232684,0.078737,-0.016056,-0.30019,A
6546,-0.339986,-0.174254,0.207895,0.575754,0.238028,1.136168,0.256684,-0.323035,0.428381,0.891672,E
6547,-0.057311,0.07923,0.07457,0.110593,0.261718,0.261656,0.142338,-0.322056,0.10232,0.505866,F
6548,0.292018,-0.049632,0.235118,-2.150714,0.150316,-0.544796,0.355679,-2.00847,-0.832765,-0.44956,A
6549,-0.210391,-0.127614,0.316723,0.760852,0.241656,-0.551878,-0.096861,1.410331,0.391862,-0.435291,C
6550,0.180934,-0.45948,0.161293,1.231876,0.233893,0.096244,0.048463,-0.241381,-0.52821,0.259853,A
6551,0.768773,-2.27272,0.143147,0.593968,0.986046,-0.405907,-1.612132,0.584441,1.105742,0.515653,I
6552,-0.348543,-0.01455,0.19308,1.096438,0.261718,-0.092365,0.123942,0.924015,2.107553,0.033772,X
6553,-0.125342,-0.663336,0.571256,1.096006,0.264134,0.452777,0.173571,0.467593,0.243136,0.150237,D
6554,0.084396,-0.385316,0.026254,-0.413467,0.236634,-0.511374,0.012011,0.133022,0.799441,-0.524399,F
6555,0.490536,-0.192943,0.111746,-0.904779,0.976743,-0.997521,-1.620726,-0.309107,1.019157,0.967864,I
6556,0.011133,0.320787,0.369214,0.017773,0.261718,0.395593,0.187954,-0.477988,-0.120969,0.065632,A
6557,0.47585,0.209033,0.410557,-0.798948,0.261718,-0.717584,-0.224453,1.07063,0.519286,-0.540905,H
6558,-0.007245,0.864425,-0.09129,1.040595,-1.271821,2.238192,0.521848,-0.564114,-0.784272,2.219252,F
6559,-0.16073,0.522104,0.121677,0.509182,0.179473,-0.007397,-0.174641,0.732076,-0.141206,-0.004821,F
6560,0.033601,0.981242,-0.061087,0.582253,0.26658,-0.059442,0.409623,0.877391,0.772392,-0.324536,A
6561,-0.323172,0.28493,0.154276,0.843693,0.239049,0.970633,0.164317,-0.026112,-0.002974,0.57955,F
6562,0.356191,0.148331,0.291538,-1.656455,-0.890352,-0.445519,0.06907,-1.467136,0.229706,-0.476613,H
6563,0.157667,0.703588,0.032515,0.008018,0.248471,1.569762,-0.210377,-0.885933,-0.217909,1.823218,A
6564,-0.235757,-0.294628,0.274874,0.13972,0.18648,-0.690497,0.214512,0.805628,0.231968,-0.404648,F
6565,0.131407,0.04832,0.159099,0.967996,0.230829,-0.650658,0.140666,1.184823,0.433823,-0.499825,F
6566,-0.038687,0.194625,-0.05439,0.776681,0.247957,0.986591,0.360137,0.548551,0.242936,0.83113,A
6567,0.004116,-0.291183,0.188241,0.1489,0.255291,-0.312965,0.416841,-0.058179,0.38674,-0.143444,A
6568,-0.270445,0.065048,0.424596,-0.07699,0.261718,0.137847,0.366428,-0.263055,0.316262,0.119961,E
6569,0.243332,0.146936,-0.050397,0.140373,0.25168,-0.255315,0.629299,-0.040142,0.119162,-0.016772,A
6570,-0.108016,0.168988,0.082841,0.320852,0.157114,0.2869,0.619673,0.184903,-0.130271,0.154539,F
6571,-3.498799,0.537607,0.814201,-2.392233,-4.922215,-0.796868,-0.135542,-2.444315,-1.756079,-0.840158,A
6572,0.149153,-0.228452,0.235278,-0.698514,0.254168,-0.315343,0.251868,-0.113843,-0.0742,-0.514166,F
6573,-2.581053,-0.073812,0.311557,-3.048014,0.235791,-2.281381,1.197025,1.783751,-2.131658,-1.692723,F
6574,0.00085,0.337289,-3.210528,-0.569639,-0.721442,0.823986,0.08454,-0.074083,0.09225,0.09503,A
6575,0.387127,-0.02315,0.1181,1.053653,0.883547,-0.221035,-1.342244,0.356442,1.383288,0.760762,I
6576,-0.261289,0.090252,0.306624,1.360438,0.15312,0.460648,0.788674,0.782508,2.092212,-0.040053,A
6577,-0.133406,0.095761,-0.188126,-0.587717,-1.282616,1.298338,0.259298,0.04392,0.25412,1.22526,A
6578,-0.256072,-0.104901,0.198605,0.129835,0.252481,0.774143,0.093516,-0.301317,-1.496784,1.257437,A
6579,-0.327267,-0.048396,0.237178,0.730168,0.166304,0.223615,0.071978,1.134405,0.330468,0.129204,E
6580,0.067922,-1.162596,-3.180907,-0.8463,0.260057,2.335076,-0.197568,-0.808061,-0.791555,2.574144,E
