Color,fixed acidity2,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
Red,7.7,0.43,0.28,1.92,0.027,28.0,54.0,0.99401,3.02,0.6,10.3,6
White,5.2,0.24,0.37,6.22,0.039,32.0,90.0,0.99282,3.21,0.57,10.1,7
White,8.2,0.2,0.49,5.01,0.045,51.0,198.0,0.996302,3.18,0.64,10.1,6
White,6.9,0.25,0.28,19.72,0.04,23.0,200.0,0.997604,3.12,0.69,10.5,5
White,6.5,0.28,0.32,17.09,0.047,25.0,90.0,0.991636,3.25,0.52,11.8,7
White,6.6,0.26,0.22,13.06,0.044,30.0,156.0,0.993023,3.33,0.38,10.3,6
White,6.2,0.37,0.32,6.17,0.03,45.0,153.0,0.991469,3.16,0.43,11.3,7
White,8.4,0.24,0.21,18.04,0.033,27.0,89.0,0.988641,3.31,0.3,11.7,7
White,6.2,0.29,0.32,6.11,0.054,44.0,94.0,0.989999,3.48,0.61,11.8,6
White,6.6,0.35,0.31,12.45,0.05,37.0,153.0,0.996139,3.07,0.52,9.4,6
White,6.2,0.35,0.4,1.98,0.055,24.0,151.0,0.996018,3.26,0.42,10.4,5
White,6.6,0.46,0.29,1.24,0.076,19.0,189.0,0.995481,3.0,0.6,9.4,5
White,5.6,0.39,0.47,7.04,0.034,49.0,116.0,0.991522,3.16,0.41,11.6,7
White,7.2,0.16,0.36,10.78,0.048,13.0,90.0,0.993681,3.3,0.5,11.1,6
Red,7.5,0.56,0.23,1.77,0.079,3.0,35.0,0.997246,3.41,0.58,11.3,5
Red,8.4,0.77,0.25,11.02,0.096,35.0,73.0,0.997115,3.16,0.61,10.8,6
White,6.6,0.2,0.36,1.86,0.086,14.0,11.0,0.991294,3.37,0.78,10.8,4
Red,7.6,0.26,0.36,1.64,0.047,53.0,117.0,0.99643,3.2,0.43,9.3,6
Red,8.6,0.56,0.01,1.54,0.082,5.0,32.0,0.994925,3.21,0.69,9.5,5
White,7.7,0.25,0.56,1.06,0.047,25.0,88.0,0.994889,3.16,0.4,9.5,7
White,6.9,0.25,0.28,6.91,0.04,42.0,177.0,0.995825,3.27,0.59,10.2,7
White,6.2,0.15,0.3,1.4,0.055,18.0,107.0,0.991982,3.29,0.43,9.2,6
White,7.2,0.32,0.23,7.33,0.036,50.0,117.0,0.991394,2.99,0.6,9.0,5
Red,10.3,0.37,0.17,3.13,0.085,17.0,59.0,0.998265,3.15,0.87,9.9,5
White,7.1,0.23,0.37,2.21,0.037,22.0,155.0,0.993404,3.03,0.47,8.6,6
White,6.9,0.23,0.55,13.74,0.053,36.0,193.0,0.998563,2.93,0.53,9.4,6
White,6.6,0.4,0.21,10.86,0.168,33.0,149.0,0.99764,3.02,0.54,9.9,5
Red,7.4,0.19,0.0,2.24,0.08,14.0,37.0,0.99494,3.2,0.76,11.4,5
White,6.5,0.31,0.61,12.75,0.031,61.0,218.0,0.995441,3.15,0.44,8.7,5
White,6.6,0.33,0.47,1.09,0.037,52.0,116.0,0.993353,3.15,0.35,10.4,6
White,6.9,0.2,0.49,14.27,0.07,49.0,152.0,0.997839,3.16,0.54,10.0,6
Red,8.0,0.37,0.41,10.62,0.079,24.0,59.0,0.997108,3.33,0.69,12.1,5
White,5.5,0.27,0.22,1.81,0.046,45.0,160.0,0.994784,3.12,0.36,9.2,5
White,6.7,0.21,0.29,1.45,0.037,40.0,116.0,0.996355,3.04,0.68,11.3,6
White,8.1,0.16,0.45,2.01,0.059,21.0,150.0,0.995876,3.26,0.42,9.4,5
Red,7.2,0.58,0.0,1.81,0.097,15.0,29.0,0.994808,3.38,0.51,9.0,6
White,9.0,0.2,0.23,5.03,0.017,26.0,113.0,0.992268,3.28,0.52,9.4,6
White,6.5,0.29,0.49,6.48,0.055,52.0,184.0,0.994892,3.11,0.48,9.4,5
White,6.9,0.46,0.34,10.24,0.024,40.0,92.0,0.995228,3.26,0.45,10.4,6
Red,7.2,0.36,0.31,10.46,0.095,38.0,115.0,0.994403,3.04,0.59,10.5,6
White,7.5,0.25,0.3,8.4,0.044,56.0,123.0,0.995957,3.34,0.78,11.4,7
White,7.1,0.28,0.34,1.37,0.051,23.0,102.0,0.992591,3.25,0.38,8.8,7
Red,10.0,0.71,0.69,2.83,0.073,6.0,21.0,0.995541,3.1,0.79,9.5,7
White,7.3,0.3,0.41,12.82,0.043,32.0,106.0,0.996778,3.11,0.58,8.9,5
White,6.8,0.21,0.32,2.73,0.045,47.0,118.0,0.991203,3.2,0.53,11.9,7
White,6.3,0.28,0.32,8.56,0.053,54.0,219.0,0.996653,3.24,0.43,9.0,6
White,6.6,0.28,0.31,8.05,0.046,55.0,92.0,0.997021,3.11,0.27,10.5,6
White,7.9,0.46,0.44,16.5,0.038,59.0,148.0,0.991822,3.08,0.43,9.5,6
White,6.9,0.34,0.07,1.4,0.04,51.0,69.0,0.989659,3.19,0.58,11.2,5
Red,7.2,0.56,0.0,2.11,0.095,16.0,8.0,0.995999,3.48,0.53,9.7,5
White,6.6,0.24,0.29,8.0,0.039,25.0,112.0,0.992731,3.3,0.53,10.5,6
White,7.6,0.27,0.32,4.3,0.039,17.0,110.0,0.996963,3.1,0.4,9.3,7
White,7.0,0.31,0.32,1.64,0.049,35.0,140.0,0.994035,3.07,0.38,11.2,6
White,6.7,0.11,0.4,10.67,0.034,73.0,148.0,0.997043,2.96,0.58,9.5,7
White,7.7,0.21,0.27,15.06,0.045,43.0,164.0,0.998381,2.91,0.44,8.9,6
White,6.8,0.19,0.37,10.76,0.046,9.0,185.0,0.996031,3.18,0.5,10.5,5
White,6.4,0.25,0.74,4.04,0.038,40.0,171.0,0.995829,3.1,0.46,10.0,5
White,6.6,0.43,0.56,15.84,0.045,50.0,140.0,0.993122,3.27,0.46,9.1,6
Red,7.5,0.34,0.46,13.21,0.037,61.0,173.0,1.000338,2.98,0.77,8.9,6
White,10.0,0.34,0.52,1.5,0.072,31.0,149.0,0.99556,3.14,0.34,9.7,6
Red,7.2,0.26,0.49,6.87,0.08,5.0,73.0,0.995822,3.25,0.5,9.4,4
White,7.6,0.31,0.04,6.66,0.038,19.0,141.0,0.994182,3.17,0.61,9.9,6
White,6.0,0.29,0.4,1.11,0.04,55.0,92.0,0.990234,3.33,0.43,9.5,5
Red,6.0,0.91,0.07,1.85,0.121,29.0,17.0,0.997623,3.6,0.83,10.5,5
White,6.2,0.32,0.48,17.52,0.053,15.0,179.0,1.00248,3.14,0.54,9.4,6
Red,9.0,0.62,0.13,3.31,0.095,22.0,163.0,0.995245,3.1,0.71,9.1,5
White,6.3,0.22,0.49,14.44,0.049,43.0,91.0,0.993818,3.17,0.3,9.5,5
Red,6.5,0.32,0.44,2.15,0.037,24.0,158.0,0.993586,3.19,0.51,10.2,6
White,6.6,0.23,0.29,1.0,0.036,35.0,60.0,0.993975,3.15,0.64,11.2,7
White,7.3,0.22,0.38,7.18,0.046,19.0,120.0,0.995932,3.21,0.42,9.4,6
White,7.5,0.32,0.35,7.5,0.034,54.0,211.0,0.9954,2.99,0.3,12.9,6
White,7.0,0.26,0.31,12.48,0.041,57.0,158.0,0.989895,3.14,0.53,10.2,6
White,6.5,0.17,0.4,2.83,0.046,30.0,160.0,0.995093,3.07,0.44,10.4,6
Red,7.3,0.28,0.26,7.75,0.062,11.0,103.0,0.995798,3.36,0.46,12.5,5
White,10.7,0.38,0.25,2.24,0.098,18.0,16.0,0.997587,3.32,0.33,9.5,7
Red,8.0,0.5,0.16,2.42,0.056,23.0,37.0,0.996444,2.97,0.61,9.5,5
White,7.4,0.23,0.39,2.41,0.145,43.0,103.0,0.995131,3.28,0.38,11.8,6
White,6.5,0.27,0.41,6.49,0.041,68.0,215.0,0.997289,3.13,0.52,9.6,6
White,6.6,0.24,0.31,2.17,0.052,2.0,171.0,0.990427,3.11,0.5,9.5,5
Red,7.9,0.4,0.12,2.32,0.068,10.0,63.0,0.996548,3.36,0.65,9.8,6
Red,7.5,0.58,0.6,2.79,0.127,6.0,23.0,1.000046,3.49,0.65,13.6,5
Red,7.0,0.46,0.41,1.94,0.056,15.0,10.0,0.996272,3.35,0.64,9.9,5
White,7.2,0.25,0.42,17.45,0.077,44.0,156.0,0.997388,3.34,0.47,9.9,5
White,6.0,0.29,0.22,1.35,0.054,53.0,197.0,0.99843,3.25,0.36,8.9,6
Red,10.4,0.33,0.15,2.49,0.081,5.0,48.0,0.997182,3.27,0.54,11.7,7
Red,8.2,0.25,0.06,1.89,0.03,10.0,14.0,0.993957,3.51,0.59,12.3,5
White,8.2,0.4,0.54,9.62,0.044,20.0,208.0,0.994471,3.08,0.52,9.0,5
White,5.8,0.31,0.34,1.08,0.047,18.0,125.0,0.995266,3.28,0.5,9.5,5
White,7.6,0.43,0.37,7.7,0.023,49.0,146.0,0.989568,2.99,0.54,12.8,6
Red,8.1,0.6,0.6,1.89,0.095,14.0,77.0,0.997438,3.2,0.59,9.3,6
White,6.5,0.29,0.27,1.54,0.032,44.0,138.0,0.992443,3.23,0.49,11.6,6
White,6.8,0.19,0.34,6.14,0.271,21.0,78.0,0.995897,3.19,0.56,10.1,7
Red,7.3,0.18,0.18,2.23,0.079,5.0,30.0,0.994992,3.28,0.54,9.7,7
White,6.6,0.21,0.31,4.16,0.024,29.0,89.0,0.992231,2.93,0.34,12.0,7
Red,7.0,0.6,0.24,2.15,0.128,5.0,7.0,0.996334,3.44,0.56,9.2,6
White,6.2,0.34,0.19,4.92,0.046,26.0,116.0,0.99692,3.44,0.62,12.5,5
White,6.6,0.18,0.21,10.23,0.041,41.0,198.0,0.994404,3.33,0.34,10.5,6
Red,5.2,0.56,0.31,2.07,0.038,12.0,27.0,0.995901,3.31,0.54,11.0,5
White,6.2,0.29,0.23,4.68,0.037,15.0,85.0,0.998372,3.14,0.56,8.7,7
Red,7.5,0.57,0.0,1.92,0.078,14.0,24.0,0.997459,3.37,0.67,10.6,4
White,7.3,0.24,0.39,13.62,0.051,45.0,156.0,0.998601,2.85,0.39,9.0,6
White,5.7,0.26,0.33,16.52,0.039,51.0,129.0,0.996979,3.24,0.46,8.9,6
White,6.2,0.22,0.29,1.79,0.04,38.0,85.0,0.991649,3.37,0.38,11.5,6
White,5.8,0.26,0.34,6.88,0.053,45.0,110.0,0.99602,3.28,0.32,9.4,4
Red,7.2,0.54,0.47,2.07,0.062,12.0,12.0,0.995456,3.23,0.7,9.5,7
White,7.5,0.32,0.49,10.12,0.047,17.0,210.0,0.992355,3.34,0.53,9.2,5
Red,9.6,0.15,0.51,13.62,0.079,13.0,199.0,0.995541,3.5,0.52,9.5,5
White,6.4,0.29,0.31,7.36,0.04,45.0,151.0,0.995473,3.12,0.41,9.6,6
White,6.7,0.15,0.36,11.14,0.041,21.0,98.0,0.990807,3.1,0.63,11.5,7
Red,7.2,0.4,0.3,1.8,0.036,10.0,43.0,0.997125,3.53,0.67,9.5,6
White,7.5,0.44,0.29,1.36,0.031,40.0,123.0,0.994362,3.28,0.49,11.3,7
White,5.5,0.32,0.24,2.42,0.051,27.0,89.0,0.994022,2.99,0.37,9.2,6
White,6.8,0.2,0.24,5.58,0.028,35.0,154.0,0.991556,3.18,0.38,10.4,5
White,7.1,0.34,0.27,5.51,0.038,15.0,219.0,0.99074,3.26,0.71,9.9,8
White,7.8,0.32,0.34,5.26,0.028,35.0,205.0,0.993512,3.26,0.46,12.5,7
White,7.1,0.26,0.28,5.68,0.039,53.0,134.0,0.991661,3.1,0.46,10.8,6
Red,10.7,0.41,0.48,1.73,0.082,15.0,13.0,1.000113,3.14,0.61,10.3,5
White,6.9,0.17,0.34,1.32,0.03,26.0,96.0,0.989268,2.94,0.33,9.8,7
White,6.6,0.3,0.3,5.64,0.04,18.0,74.0,0.991105,3.03,0.38,11.3,5
Red,7.8,0.66,0.1,2.39,0.074,5.0,43.0,0.997073,3.28,0.65,9.4,5
White,7.2,0.16,0.28,3.04,0.04,13.0,114.0,0.993471,3.1,0.51,10.1,6
White,9.9,0.43,0.34,2.01,0.026,60.0,70.0,0.997385,3.26,0.8,9.9,7
White,7.2,0.2,0.36,1.89,0.04,30.0,98.0,0.989857,3.3,0.41,11.0,5
White,5.7,0.22,0.22,16.04,0.05,40.0,153.0,0.996672,3.24,0.46,8.9,5
Red,9.8,0.42,0.04,2.3,0.178,15.0,46.0,0.997053,3.43,0.6,9.6,6
White,6.2,0.32,0.22,2.21,0.042,20.0,134.0,0.993222,3.07,0.47,9.4,6
White,8.5,0.62,0.34,2.68,0.157,7.0,72.0,0.994828,3.18,0.56,12.2,6
White,6.1,0.33,0.35,1.23,0.047,48.0,148.0,0.992313,3.41,0.43,10.0,6
White,6.1,0.33,0.35,2.25,0.057,35.0,90.0,0.991696,3.21,0.41,12.2,8
Red,5.4,0.54,0.0,2.0,0.049,5.0,28.0,0.993945,3.71,0.6,11.3,6
White,6.0,0.31,0.32,1.02,0.041,20.0,141.0,0.989367,3.27,0.39,12.9,5
White,6.3,0.28,0.28,13.08,0.037,45.0,199.0,0.997807,3.15,0.47,9.4,5
Red,5.8,0.6,0.37,2.64,0.085,16.0,13.0,0.992924,3.41,0.52,10.1,6
White,8.0,0.19,0.22,15.2,0.048,55.0,183.0,0.99844,3.12,0.54,9.9,6
Red,6.8,0.6,-0.0,2.23,0.083,5.0,40.0,0.995195,3.4,0.62,10.2,5
White,6.5,0.17,0.3,3.53,0.047,26.0,82.0,0.991243,3.01,0.36,10.0,6
White,5.9,0.6,0.26,4.58,0.037,11.0,7.0,0.993194,3.34,0.44,9.3,5
White,5.8,0.35,0.2,18.2,0.033,23.0,134.0,0.994121,3.13,0.5,8.8,6
White,5.8,0.35,0.27,1.73,0.037,20.0,110.0,0.992455,3.13,0.36,8.6,5
White,5.6,0.26,0.33,5.3,0.033,13.0,111.0,0.993561,3.24,0.4,11.4,6
White,5.8,0.22,0.31,6.74,0.025,42.0,138.0,0.993037,3.18,0.46,11.3,6
White,6.0,0.3,0.31,10.92,0.147,23.0,97.0,0.991384,3.11,0.64,10.9,7
Red,9.8,0.28,0.09,1.9,0.075,10.0,47.0,0.994911,3.24,0.51,10.0,5
White,7.2,0.37,0.25,1.39,0.037,35.0,85.0,0.994356,3.21,0.42,10.6,6
Red,7.2,0.62,0.12,1.57,0.079,10.0,38.0,0.995908,3.2,0.42,10.2,5
Red,8.3,0.61,0.31,1.56,0.105,7.0,49.0,0.996281,3.19,0.67,10.2,6
Red,5.2,0.84,0.33,1.82,0.065,20.0,59.0,0.997141,3.15,0.75,14.0,6
White,6.6,0.16,0.29,10.91,0.041,36.0,163.0,0.990594,2.96,0.39,9.5,6
White,7.8,0.14,0.2,1.47,0.036,20.0,75.0,0.992561,3.15,0.38,9.4,6
White,6.6,0.18,0.27,4.71,0.036,25.0,89.0,0.98897,3.18,0.32,12.2,6
White,6.1,0.26,0.25,14.07,0.034,32.0,186.0,0.99545,3.17,0.45,9.0,5
Red,8.3,0.31,0.39,2.14,0.057,10.0,86.0,0.994399,3.3,0.72,12.8,7
White,6.3,0.31,0.33,7.71,0.035,23.0,98.0,0.991339,3.14,0.52,9.0,5
White,5.6,0.14,0.41,1.76,0.049,47.0,146.0,0.993993,3.23,0.72,9.9,7
White,7.4,0.3,0.28,3.02,0.036,43.0,140.0,0.993773,3.25,0.42,10.6,7
White,7.2,0.24,0.25,12.09,0.079,19.0,139.0,0.99095,3.39,0.77,9.8,5
White,6.9,0.22,0.34,7.95,0.058,26.0,128.0,0.994916,3.19,0.36,9.3,6
White,6.6,0.28,0.44,7.71,0.045,52.0,180.0,0.995754,3.14,0.38,9.6,5
White,7.8,0.56,0.09,1.45,0.045,5.0,176.0,0.99453,3.26,0.53,10.0,5
White,8.3,0.23,0.28,10.18,0.084,44.0,137.0,0.994208,3.07,0.55,9.9,5
White,6.9,0.18,0.43,2.57,0.067,29.0,66.0,0.993585,3.11,0.52,9.4,5
White,6.6,0.22,0.3,1.99,0.046,38.0,98.0,0.990567,3.17,0.47,9.3,6
White,6.7,0.23,0.36,8.7,0.037,27.0,128.0,0.995175,3.23,0.58,9.0,6
White,5.7,0.19,0.21,14.36,0.041,74.0,176.0,0.996892,3.14,0.42,9.3,6
White,10.4,0.62,-0.0,2.14,0.079,6.0,23.0,0.990861,3.24,0.49,9.3,5
Red,7.5,0.22,0.33,5.07,0.039,70.0,184.0,0.999413,3.05,0.78,9.1,5
Red,7.9,0.52,0.28,10.44,0.077,23.0,105.0,0.996788,3.25,0.45,9.9,5
White,8.0,0.2,0.49,14.98,0.052,75.0,135.0,0.993349,3.32,0.46,9.3,5
White,7.0,0.27,0.31,6.65,0.035,12.0,209.0,0.993741,3.07,0.4,10.6,6
White,7.3,0.26,0.19,1.04,0.045,45.0,186.0,0.99575,3.0,0.58,10.8,6
White,12.7,0.59,0.15,1.99,0.04,18.0,22.0,0.99802,3.04,0.76,9.9,6
White,7.2,0.36,0.31,8.7,0.051,40.0,74.0,0.993957,3.43,0.65,10.1,6
Red,7.7,0.52,0.22,2.85,0.073,16.0,106.0,0.99675,3.21,0.62,10.3,5
Red,9.3,0.62,0.36,1.56,0.072,3.0,15.0,0.995762,3.17,0.52,10.2,5
Red,10.5,0.31,0.27,1.63,0.117,10.0,177.0,0.997256,3.24,0.62,11.4,6
White,7.6,0.28,0.52,0.65,0.04,15.0,165.0,0.998382,3.12,1.08,9.1,5
Red,7.4,0.8,0.0,1.93,0.075,9.0,21.0,0.996741,3.27,0.79,9.6,7
White,6.9,0.49,0.34,3.21,0.083,17.0,158.0,0.993686,3.14,0.47,9.2,5
White,6.8,0.32,0.48,8.05,0.061,51.0,200.0,0.995992,3.14,0.5,9.6,5
White,8.0,0.19,0.31,1.78,0.045,32.0,164.0,0.992002,3.21,0.56,9.3,5
White,6.1,0.34,0.27,13.92,0.074,35.0,162.0,0.996457,3.03,0.39,9.4,5
White,7.9,0.45,0.26,1.97,0.077,10.0,38.0,0.996319,3.34,0.59,9.2,5
White,7.0,0.3,0.46,11.23,0.05,69.0,232.0,1.000518,3.2,0.57,9.5,5
Red,6.8,0.7,0.06,1.69,0.124,9.0,22.0,0.994906,3.46,0.55,10.9,5
White,6.7,0.27,0.48,8.2,0.038,55.0,134.0,0.99562,3.25,0.61,9.5,5
White,6.7,0.28,0.32,9.59,0.056,19.0,110.0,0.994464,3.0,0.54,11.4,6
White,6.2,0.31,0.3,2.72,0.042,42.0,155.0,0.9934,3.19,0.44,9.2,6
White,6.8,0.21,0.32,9.06,0.044,31.0,89.0,0.995426,3.02,0.52,10.4,7
White,7.2,0.16,0.31,8.85,0.029,21.0,198.0,0.991109,3.27,0.46,9.5,5
White,7.5,0.26,0.31,17.58,0.074,35.0,200.0,0.998612,3.05,0.44,9.0,5
White,6.6,0.32,0.17,18.9,0.055,20.0,139.0,0.997097,3.17,0.46,9.6,5
White,5.6,0.48,0.12,1.68,0.032,12.0,107.0,0.992401,3.63,0.36,10.7,5
White,6.2,0.35,0.21,18.47,0.068,22.0,174.0,1.000366,3.09,0.44,9.4,5
White,8.0,0.16,0.74,4.51,0.03,12.0,107.0,0.989552,3.37,0.4,11.4,7
White,6.2,0.3,0.24,1.59,0.032,53.0,90.0,0.993184,3.25,0.5,9.4,5
White,6.8,0.23,0.49,10.94,0.041,26.0,88.0,0.99338,2.99,0.32,10.4,5
Red,7.1,0.63,0.09,1.65,0.047,15.0,130.0,0.997182,3.35,0.51,10.7,6
White,7.7,0.19,0.3,7.41,0.036,49.0,150.0,0.992789,3.25,0.56,9.5,7
Red,8.2,0.34,-0.0,2.0,0.071,13.0,41.0,0.994944,3.57,0.52,9.2,5
White,7.1,0.23,0.36,13.6,0.034,26.0,124.0,0.99506,3.0,0.38,12.5,7
Red,9.9,0.6,0.07,2.56,0.048,24.0,64.0,0.990856,3.66,0.62,10.5,7
White,7.0,0.38,0.26,2.24,0.072,15.0,197.0,0.997087,3.03,0.66,9.3,6
White,6.2,0.24,0.27,16.62,0.046,29.0,167.0,0.996174,3.16,0.38,9.2,5
Red,7.8,0.56,0.32,2.48,0.077,23.0,33.0,0.998341,3.06,0.67,12.4,4
Red,7.2,0.63,0.02,3.55,0.078,7.0,13.0,0.995399,3.39,0.83,10.3,6
White,7.1,0.2,0.43,9.19,0.051,10.0,214.0,0.99705,3.27,0.48,8.8,5
White,6.2,0.38,0.18,1.29,0.066,49.0,105.0,0.994637,3.36,0.43,9.0,5
Red,6.0,0.64,0.0,2.12,0.075,7.0,26.0,0.994004,3.51,0.44,12.9,5
White,7.0,0.24,0.35,1.43,0.05,30.0,83.0,0.99089,2.99,0.36,12.1,7
White,7.2,0.23,0.29,1.26,0.047,25.0,112.0,0.996536,2.95,0.35,10.9,6
White,5.6,0.22,0.27,10.11,0.029,35.0,104.0,0.994349,3.18,0.35,13.1,5
White,6.4,0.35,0.47,13.28,0.036,35.0,189.0,0.998061,3.25,0.42,9.1,5
White,5.1,0.17,0.27,8.43,0.037,29.0,157.0,0.9958,3.16,0.34,11.0,7
White,6.2,0.32,0.28,3.78,0.12,20.0,150.0,0.994889,3.23,0.5,10.8,6
White,6.2,0.19,0.58,18.2,0.04,43.0,161.0,0.998656,3.14,0.38,9.2,6
White,6.6,0.29,0.19,8.0,0.034,35.0,191.0,0.995458,3.16,0.42,8.5,6
White,7.3,0.19,0.27,13.94,0.056,33.0,163.0,0.996436,2.93,0.46,9.2,7
Red,7.0,0.6,0.06,3.35,0.09,34.0,45.0,0.995834,3.41,0.64,10.7,6
White,6.9,0.23,0.4,9.8,0.046,42.0,98.0,0.991938,3.19,0.37,9.0,7
White,6.8,0.36,0.57,8.8,0.033,15.0,209.0,0.994963,3.16,0.59,9.3,6
White,8.4,0.25,0.32,0.96,0.035,53.0,177.0,0.990735,2.97,0.32,8.9,5
White,7.5,0.16,0.34,1.63,0.045,29.0,121.0,0.99959,3.08,0.38,10.1,6
White,7.2,0.35,0.36,1.5,0.037,30.0,188.0,0.993413,3.12,0.53,10.5,6
White,6.4,0.32,0.24,14.36,0.039,58.0,200.0,0.99704,3.1,0.5,9.2,6
White,6.8,0.15,0.24,6.03,0.058,28.0,162.0,0.995829,3.34,0.56,9.4,6
White,6.9,0.43,0.23,3.66,0.02,11.0,209.0,0.995291,3.17,0.42,10.8,4
White,7.8,0.35,0.65,1.23,0.04,8.0,116.0,0.994862,3.37,0.4,9.2,4
Red,10.5,0.53,0.63,1.69,0.075,15.0,29.0,0.997982,3.09,0.77,11.8,6
White,8.1,0.31,0.3,7.5,0.038,30.0,92.0,0.996037,3.01,0.44,12.3,5
White,7.4,0.39,0.24,14.95,0.054,33.0,174.0,0.996394,3.1,0.51,9.4,6
White,7.2,0.36,0.44,1.1,0.024,51.0,94.0,0.999012,3.14,0.86,11.7,6
White,7.0,0.25,0.68,10.38,0.037,32.0,212.0,0.995801,2.94,0.47,9.7,6
White,6.9,0.14,0.49,1.08,0.041,23.0,96.0,0.98948,3.36,0.37,12.8,6
White,7.9,0.39,0.35,4.14,0.047,33.0,155.0,0.996478,3.02,0.59,12.7,5
White,6.5,0.2,0.3,12.52,0.039,33.0,97.0,0.995712,3.33,0.37,8.9,7
White,5.7,0.26,0.25,4.36,0.024,26.0,101.0,0.992486,2.93,0.37,9.4,7
White,7.4,0.24,0.25,9.43,0.053,36.0,196.0,0.996952,3.21,0.36,9.5,5
White,7.2,0.26,0.45,2.81,0.046,45.0,178.0,0.990179,3.16,0.62,9.4,5
White,5.7,0.37,0.24,7.34,0.036,20.0,127.0,0.993045,3.39,0.35,8.7,7
White,7.8,0.24,0.41,14.92,0.041,31.0,150.0,0.997224,3.24,0.5,10.6,5
White,6.6,0.33,0.26,8.13,0.066,55.0,182.0,0.998224,3.15,0.5,9.4,6
Red,7.2,0.59,0.02,6.05,0.093,20.0,15.0,0.995674,3.42,0.59,9.2,6
White,6.9,0.28,0.32,2.45,0.032,50.0,99.0,0.996738,3.21,0.34,10.0,6
Red,7.7,0.5,0.32,5.58,0.056,27.0,123.0,0.994959,3.36,0.49,9.1,5
Red,9.9,0.44,0.27,1.65,0.071,16.0,39.0,0.998249,3.11,0.71,9.4,5
White,7.5,0.75,0.49,2.02,0.095,8.0,213.0,0.996408,3.18,0.63,9.5,6
Red,11.6,0.49,0.49,1.82,0.342,5.0,19.0,0.994567,3.17,0.71,11.0,5
White,6.6,0.29,0.28,10.06,0.048,35.0,205.0,0.995952,3.1,0.42,10.7,5
Red,6.8,0.64,0.0,1.54,0.186,7.0,25.0,0.997078,3.35,0.62,9.4,5
White,7.3,0.24,0.28,3.52,0.037,36.0,183.0,0.990532,3.32,0.62,11.9,7
White,6.7,0.19,0.3,1.99,0.049,13.0,137.0,0.989972,3.23,0.58,10.2,6
White,7.3,0.28,0.36,13.1,0.038,36.0,113.0,0.99068,3.0,0.41,12.6,8
White,7.6,0.18,0.27,3.34,0.052,22.0,148.0,0.996845,3.15,0.42,9.3,6
Red,7.5,0.29,0.4,2.62,0.08,5.0,31.0,0.998546,3.04,0.76,9.8,6
White,9.1,0.47,0.2,2.44,0.051,17.0,136.0,0.994038,3.14,0.7,9.5,6
White,7.2,0.26,0.42,9.6,0.053,42.0,169.0,0.997387,3.34,0.55,9.4,6
White,7.5,0.13,0.29,14.28,0.039,26.0,91.0,0.998683,3.38,0.59,9.8,6
Red,10.7,0.25,0.0,3.58,0.097,22.0,80.0,0.990696,3.01,0.76,9.6,5
White,6.1,0.27,0.33,12.52,0.044,15.0,97.0,0.994094,3.32,0.58,10.1,7
Red,7.5,0.57,0.12,1.64,0.086,27.0,36.0,0.996815,3.36,0.53,10.9,5
Red,7.0,0.63,0.19,2.03,0.058,9.0,9.0,0.995544,3.33,0.63,10.8,7
White,6.7,0.18,0.29,13.12,0.051,26.0,119.0,0.996004,3.0,0.46,9.4,7
Red,6.7,0.54,0.18,2.06,0.086,11.0,48.0,0.995412,3.28,0.39,11.0,5
White,6.7,0.36,0.26,1.7,0.05,23.0,162.0,0.993415,3.35,0.55,12.4,6
White,5.6,0.76,0.3,1.63,0.045,18.0,153.0,0.991956,3.19,0.57,9.5,6
White,7.2,0.18,0.34,10.74,0.039,37.0,153.0,0.994834,3.03,0.49,10.4,7
Red,7.0,0.65,0.04,1.99,0.079,7.0,39.0,0.997067,3.37,0.57,9.4,7
White,5.5,0.28,0.23,1.05,0.068,23.0,96.0,0.992427,3.29,0.64,10.0,6
White,6.0,0.42,0.35,11.29,0.067,17.0,120.0,0.995608,3.25,0.55,9.6,6
White,5.9,0.22,0.42,1.53,0.036,42.0,73.0,0.9934,3.27,0.34,11.3,6
White,7.1,0.2,0.25,12.72,0.051,53.0,149.0,0.998186,2.88,0.43,9.1,6
Red,10.0,0.64,0.25,2.57,0.104,18.0,60.0,0.997318,3.18,0.7,9.2,6
White,6.1,0.25,0.28,1.57,0.025,67.0,210.0,0.991382,3.13,0.35,11.1,8
White,9.3,0.14,0.27,1.03,0.058,31.0,117.0,0.995052,3.25,0.73,11.2,6
White,6.0,0.32,0.32,8.3,0.036,34.0,141.0,0.999474,3.32,0.44,8.8,6
Red,8.4,0.18,0.15,1.44,0.106,20.0,61.0,0.991107,3.18,0.5,12.9,5
White,6.6,0.25,0.31,1.2,0.047,48.0,153.0,0.992439,2.95,0.86,9.2,6
White,6.7,0.46,0.38,15.15,0.046,47.0,159.0,0.998983,3.18,0.48,10.8,5
White,6.0,0.28,0.34,12.43,0.048,24.0,164.0,0.992702,3.23,0.4,9.2,6
White,5.7,0.17,0.2,1.54,0.079,15.0,144.0,0.992474,3.23,0.58,11.5,5
White,7.0,0.28,0.48,11.84,0.092,55.0,175.0,0.994606,3.16,0.69,10.4,6
White,7.6,0.3,0.32,18.04,0.028,29.0,73.0,0.998333,3.17,0.59,9.1,6
