Color,fixed acidity2,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
Red,7.6,0.41,0.29,1.6,0.074,13.0,30.0,0.99682,3.21,0.85,9.6,6
Red,9.2,0.25,0.41,1.8,0.056,6.0,8.0,0.9966,3.21,0.88,11.0,6
White,7.3,0.17,0.32,14.8,0.054,43.0,172.0,0.99864,2.96,0.44,8.7,7
White,7.4,0.36,0.21,11.5,0.044,33.0,192.0,0.99764,3.01,0.5,9.6,5
Red,7.9,0.41,0.03,1.2,0.077,30.0,64.0,0.997,3.2,0.48,9.8,5
Red,7.8,0.63,0.34,1.9,0.108,4.0,32.0,0.994,3.27,0.38,10.4,6
Red,8.2,0.36,0.52,1.6,0.1,5.0,10.0,0.99652,3.16,0.66,9.6,5
White,5.9,0.26,0.31,4.0,0.028,12.0,142.0,0.98961,3.23,0.33,12.8,6
Red,9.3,0.32,0.31,2.4,0.08,10.0,67.0,0.99693,3.27,0.62,10.0,6
White,6.4,0.21,0.3,1.4,0.017,73.0,170.0,0.98954,3.32,0.32,11.1,7
White,6.5,0.26,0.25,18.05,0.067,40.0,161.0,1.0004,3.11,0.5,9.2,5
White,7.2,0.4,0.74,13.75,0.046,23.0,190.0,0.99879,2.92,0.52,9.1,5
White,6.5,0.18,0.31,1.1,0.04,46.0,113.0,0.992,3.21,0.68,10.1,7
White,6.6,0.33,0.3,4.7,0.048,31.0,126.0,0.9942,3.27,0.51,10.0,5
Red,5.8,0.61,0.22,1.7,0.071,9.0,57.0,0.9959,3.74,0.66,10.1,5
White,8.5,0.19,0.32,4.2,0.039,18.0,117.0,0.9948,3.08,0.39,10.4,4
White,7.8,0.34,0.27,2.7,0.049,21.0,159.0,0.9917,3.22,0.49,11.7,7
White,7.6,0.37,0.31,2.2,0.048,16.0,162.0,0.9934,3.13,0.37,9.1,5
White,7.5,0.39,0.57,11.6,0.049,23.0,140.0,0.99811,2.9,0.46,8.7,5
White,6.4,0.23,0.35,12.4,0.06,43.0,132.0,0.9972,3.34,0.38,10.0,6
White,6.5,0.25,0.45,1.7,0.067,20.0,192.0,0.99594,3.09,0.42,9.1,5
Red,6.0,0.62,0.0,2.1,0.094,24.0,44.0,0.9959,3.55,0.57,11.3,6
Red,6.8,0.56,0.1,2.4,0.1,38.0,60.0,0.99652,3.27,0.71,9.6,5
Red,8.9,0.39,0.65,2.4,0.1,11.0,44.0,0.9973,3.27,0.48,9.6,5
Red,7.1,0.34,0.59,2.0,0.077,11.0,29.0,0.99526,3.14,0.47,11.4,5
Red,7.2,0.33,0.31,1.3,0.077,9.0,29.0,0.9944,3.35,0.72,11.8,6
White,6.2,0.12,0.32,1.0,0.035,38.0,101.0,0.98982,3.3,0.44,11.8,6
Red,9.4,0.76,0.25,1.85,0.08,24.0,163.0,0.99765,3.27,0.59,9.5,5
Red,9.0,0.42,0.44,2.4,0.102,9.0,31.0,0.99742,3.22,0.58,11.5,6
White,6.2,0.35,0.54,1.4,0.107,33.0,117.0,0.9928,3.15,0.49,10.2,5
White,7.5,0.17,0.49,1.1,0.043,11.0,111.0,0.9902,3.02,0.54,11.0,5
Red,8.8,0.39,0.63,2.0,0.104,33.0,47.0,0.9982,3.21,0.7,11.2,6
White,5.2,0.2,0.26,1.1,0.037,49.0,158.0,0.9901,3.39,0.42,11.0,5
White,6.7,0.3,0.28,10.2,0.028,14.0,111.0,0.9942,3.11,0.44,11.2,6
Red,6.3,0.46,0.18,2.6,0.068,24.0,67.0,0.99623,3.57,0.5,10.4,6
White,6.4,0.32,0.29,12.2,0.046,31.0,94.0,0.99556,3.15,0.37,10.4,5
Red,8.9,0.5,0.26,1.7,0.096,6.0,17.0,0.998,3.26,0.62,9.2,5
White,6.5,0.19,0.49,8.3,0.037,35.0,156.0,0.9946,3.54,0.77,10.5,8
White,8.0,0.25,0.32,19.35,0.042,41.0,153.0,0.999,3.08,0.62,10.8,6
White,7.6,0.24,0.38,15.2,0.047,48.0,197.0,0.99826,3.0,0.47,10.1,6
White,7.6,0.16,0.31,1.3,0.042,42.0,138.0,0.99004,3.03,0.42,11.9,5
White,8.0,0.27,0.27,14.9,0.055,41.0,136.0,0.99769,3.1,0.47,8.8,6
Red,10.7,0.45,0.3,2.2,0.086,10.0,14.0,0.9984,3.38,0.63,9.3,6
White,7.3,0.16,0.4,1.4,0.034,53.0,104.0,0.99,3.13,0.36,11.5,8
White,6.1,0.39,0.37,3.3,0.038,33.0,128.0,0.98972,3.37,0.46,12.1,8
White,4.9,0.4,0.27,2.6,0.204,26.0,140.0,0.9924,3.3,0.54,10.2,5
White,6.7,0.23,0.27,2.5,0.058,25.0,117.0,0.9929,3.15,0.56,10.1,7
White,6.9,0.39,0.32,7.6,0.032,45.0,176.0,0.99352,3.0,0.39,11.0,8
White,6.8,0.36,0.5,3.0,0.039,37.0,135.0,0.98983,3.0,0.27,12.7,6
White,7.6,0.2,0.32,19.5,0.066,38.0,193.0,1.00031,3.0,0.52,9.2,5
White,6.1,0.23,0.32,16.3,0.038,18.0,130.0,0.99784,3.24,0.57,10.2,5
White,5.7,0.19,0.27,5.3,0.028,22.0,103.0,0.98976,3.58,0.41,12.5,7
White,9.8,0.415,0.32,1.6,0.04,5.0,8.0,0.9944,2.94,0.38,10.4,5
White,9.3,0.28,0.49,3.8,0.034,30.0,87.0,0.9937,3.23,0.37,11.2,6
Red,8.0,0.505,0.33,1.9,0.086,17.0,110.0,0.9975,3.34,0.69,9.3,5
Red,7.2,0.63,0.04,1.8,0.08,9.0,28.0,0.99778,3.61,0.59,9.5,5
White,7.0,0.25,0.38,18.7,0.043,41.0,161.0,0.9988,2.98,0.44,8.8,5
Red,8.9,0.69,0.25,2.1,0.115,44.0,119.0,0.9972,3.14,0.53,9.3,5
White,5.7,0.15,0.37,7.8,0.049,26.0,105.0,0.9942,3.13,0.41,9.9,6
White,5.8,0.695,0.06,0.7,0.045,10.0,51.0,0.9939,3.38,0.38,9.2,4
White,5.8,0.13,0.37,4.3,0.042,30.0,125.0,0.99462,3.37,0.39,10.4,5
White,6.0,0.36,0.2,9.3,0.036,28.0,159.0,0.99474,3.38,0.57,10.7,6
White,6.8,0.47,0.27,3.8,0.024,5.0,80.0,0.9896,3.03,0.38,13.3,4
Red,6.6,0.71,0.01,2.1,0.066,11.0,34.0,0.99362,3.26,0.45,9.6,5
Red,6.2,0.67,0.0,2.2,0.106,6.0,19.0,0.9954,3.41,0.48,9.4,5
White,6.3,0.23,0.32,12.5,0.034,37.0,121.0,0.99456,3.23,0.39,12.1,7
White,6.8,0.3,0.35,6.0,0.028,56.0,105.0,0.98964,2.96,0.32,12.2,6
White,6.6,0.34,0.32,7.6,0.266,46.0,188.0,0.99584,3.26,0.42,9.4,5
Red,9.0,0.625,0.22,2.6,0.122,13.0,38.0,0.9998,3.17,0.6,9.2,5
White,5.9,0.2,0.28,0.8,0.041,25.0,82.0,0.99104,3.31,0.58,10.4,4
Red,8.2,0.42,0.25,2.5,0.081,16.0,85.0,0.99883,3.38,0.61,10.5,5
Red,6.0,0.35,0.02,1.9,0.032,37.0,89.0,0.9904,3.47,0.53,11.7,8
White,7.4,0.2,0.28,1.1,0.063,29.0,110.0,0.99333,3.04,0.36,10.5,5
White,6.5,0.31,0.31,1.7,0.038,6.0,118.0,0.99094,3.1,0.41,11.7,8
Red,11.9,0.35,0.55,2.6,0.085,10.0,54.0,0.9998,3.15,0.61,10.2,6
Red,10.3,0.54,0.57,2.5,0.099,5.0,23.0,1.001,3.07,0.79,11.0,5
Red,8.2,0.34,0.58,2.1,0.06,12.0,26.0,0.99616,3.25,0.77,11.6,6
White,5.6,0.27,0.7,0.7,0.049,27.0,111.0,0.99251,3.28,0.51,10.1,6
White,6.4,0.24,0.19,7.1,0.043,8.0,92.0,0.99432,3.48,0.53,10.6,4
White,7.7,0.3,0.38,8.8,0.046,56.0,172.0,0.99735,3.19,0.47,9.6,6
Red,12.3,0.475,0.51,2.2,0.052,35.0,71.0,0.9996,3.11,0.77,11.3,6
White,5.9,0.35,0.13,1.3,0.064,10.0,52.0,0.99084,3.27,0.4,11.4,4
White,6.6,0.32,0.3,10.0,0.042,29.0,170.0,0.99762,3.16,0.49,10.7,6
White,7.8,0.48,0.31,4.75,0.074,3.0,15.0,0.9944,3.17,0.54,12.0,7
White,6.1,0.38,0.29,6.75,0.035,39.0,118.0,0.98968,3.35,0.6,13.8,7
Red,6.0,0.63,0.13,2.1,0.084,25.0,140.0,0.9941,3.36,0.52,10.9,5
Red,6.8,0.82,0.0,2.1,0.126,5.0,13.0,0.99612,3.45,0.62,9.6,5
White,7.5,0.3,0.37,6.7,0.045,41.0,223.0,0.99673,3.2,0.52,10.4,6
White,6.3,0.22,0.18,18.3,0.041,49.0,181.0,0.99856,3.22,0.43,8.8,5
White,6.3,0.35,0.62,2.8,0.056,41.0,160.0,0.99004,3.28,0.73,12.7,8
White,6.8,0.37,0.26,1.4,0.047,25.0,128.0,0.9934,3.06,0.45,9.2,5
White,6.8,0.27,0.29,2.0,0.036,37.0,104.0,0.98994,3.24,0.27,12.7,6
White,8.4,0.21,0.48,1.65,0.04,13.0,26.0,0.99333,2.93,0.44,11.5,3
White,7.5,0.21,0.49,14.4,0.047,60.0,151.0,0.99755,3.04,0.4,9.4,5
Red,5.4,0.26,0.18,2.0,0.07,17.0,25.0,0.99484,3.72,0.61,12.9,5
White,7.1,0.26,0.23,10.35,0.051,56.0,209.0,0.99635,3.16,0.43,9.2,5
White,7.4,0.19,0.34,16.9,0.055,33.0,162.0,1.0,3.1,0.52,9.0,6
White,6.6,0.28,0.57,17.5,0.06,26.0,80.0,0.99805,3.05,0.5,9.0,5
White,7.9,0.32,0.32,1.0,0.052,13.0,118.0,0.99298,3.22,0.39,9.4,4
Red,6.8,0.58,0.13,2.0,0.072,37.0,55.0,0.99673,3.32,0.61,9.4,6
White,8.8,0.23,0.49,1.7,0.05,38.0,182.0,0.9952,3.15,0.5,8.9,7
Red,6.7,0.4,0.02,1.7,0.042,25.0,33.0,0.992,3.43,0.81,11.2,7
White,6.9,0.44,0.49,10.8,0.056,21.0,234.0,0.99834,3.09,0.51,9.1,5
White,6.4,0.4,0.28,7.9,0.045,39.0,152.0,0.9958,3.18,0.42,9.3,5
White,5.8,0.25,0.32,5.9,0.029,42.0,131.0,0.98869,3.18,0.3,13.0,7
White,6.2,0.3,0.31,3.9,0.028,38.0,131.0,0.9912,3.25,0.53,11.8,7
White,6.3,0.24,0.22,1.3,0.033,36.0,112.0,0.99039,3.14,0.48,10.95,5
White,7.1,0.28,0.39,3.1,0.035,19.0,102.0,0.9912,3.14,0.38,12.3,6
White,6.8,0.26,0.42,7.7,0.054,38.0,221.0,0.99529,3.21,0.51,9.5,6
White,7.9,0.22,0.27,1.1,0.048,31.0,138.0,0.9928,3.11,0.45,11.0,7
White,6.6,0.425,0.31,2.6,0.037,7.0,83.0,0.99066,3.24,0.63,11.2,6
White,6.1,0.2,0.37,1.7,0.017,25.0,99.0,0.98996,3.31,0.56,12.3,7
White,7.6,0.32,0.29,1.6,0.048,39.0,157.0,0.9935,3.48,0.58,10.7,6
White,6.5,0.32,0.59,9.0,0.038,60.0,156.0,0.99597,3.26,0.47,9.5,6
White,6.9,0.15,0.3,2.6,0.047,34.0,62.0,0.99183,3.1,0.6,11.3,6
White,6.5,0.3,0.47,7.8,0.028,26.0,128.0,0.99351,3.29,0.41,11.1,5
Red,8.0,0.51,0.02,1.8,0.07,6.0,15.0,0.99412,3.13,0.52,10.0,5
Red,7.1,0.6,0.07,1.6,0.053,6.0,13.0,0.9972,3.43,0.56,9.7,5
White,6.9,0.3,0.17,4.0,0.043,29.0,76.0,0.99085,3.2,0.59,12.4,6
White,6.3,0.33,0.32,1.5,0.042,18.0,82.0,0.992,3.3,0.35,9.2,6
White,7.0,0.29,0.25,3.0,0.033,38.0,200.0,0.99066,2.93,0.32,12.2,6
White,7.2,0.32,0.45,9.4,0.041,67.0,169.0,0.99537,3.1,0.59,10.7,6
White,8.2,0.3,0.41,1.3,0.066,15.0,115.0,0.9948,3.17,0.45,10.4,5
White,6.8,0.24,0.31,7.2,0.046,59.0,213.0,0.9967,3.19,0.7,9.9,6
White,6.2,0.615,0.2,2.4,0.102,16.0,45.0,0.9933,3.29,0.57,11.2,6
White,6.5,0.18,0.34,9.8,0.039,29.0,134.0,0.99476,3.2,0.49,10.0,7
White,6.3,0.32,0.32,4.2,0.04,18.0,77.0,0.991,3.26,0.42,12.4,6
White,7.7,0.15,0.31,1.7,0.028,29.0,121.0,0.99165,3.24,0.79,11.9,6
White,6.8,0.17,0.28,5.8,0.162,31.0,185.0,0.9982,2.94,0.47,9.2,6
White,5.5,0.44,0.18,4.0,0.014,25.0,117.0,0.98944,3.38,0.34,13.6,7
White,6.5,0.26,0.3,7.7,0.038,29.0,96.0,0.99312,3.14,0.32,10.9,4
Red,7.5,0.89,0.05,1.9,0.063,12.0,17.0,0.99758,3.41,0.49,10.7,5
White,6.0,0.26,0.16,11.0,0.049,58.0,179.0,0.99524,3.04,0.59,10.4,6
White,7.6,0.26,0.26,14.5,0.034,11.0,147.0,0.99496,3.1,0.42,11.4,6
White,6.6,0.14,0.46,1.3,0.046,47.0,98.0,0.9927,3.14,0.36,9.7,6
White,7.1,0.31,0.24,6.8,0.058,24.0,161.0,0.9969,3.4,0.57,10.3,7
White,7.3,0.73,0.24,13.9,0.03,24.0,176.0,0.99825,3.32,0.54,9.4,5
Red,6.8,0.49,0.22,2.4,0.07,34.0,67.0,0.99752,3.56,0.78,10.5,5
White,7.4,0.28,0.24,4.1,0.055,42.5,208.0,0.9956,3.2,0.49,10.0,8
Red,9.5,0.51,0.43,1.6,0.079,16.0,51.0,0.9983,3.34,0.71,10.0,6
Red,6.9,0.55,0.32,2.6,0.065,5.0,25.0,0.9972,3.27,0.71,11.5,6
White,8.0,0.25,0.31,10.9,0.032,53.0,223.0,0.9966,2.98,0.48,10.4,5
White,6.9,0.19,0.32,13.5,0.051,50.0,117.0,0.99818,3.08,0.76,9.3,7
White,6.1,0.35,0.22,3.8,0.054,26.0,151.0,0.99417,3.21,0.6,11.3,6
Red,9.9,0.47,0.44,2.6,0.058,17.0,41.0,0.9951,3.26,0.64,12.0,6
White,6.3,0.24,0.21,1.6,0.059,64.0,166.0,0.9925,3.11,0.52,8.8,6
White,7.5,0.33,0.29,1.6,0.033,7.0,87.0,0.9916,3.09,0.33,11.4,4
White,5.9,0.2,0.35,1.3,0.036,45.0,118.0,0.9928,3.29,0.5,10.8,6
Red,9.4,0.24,0.49,1.5,0.054,9.0,10.0,0.99653,3.36,0.85,10.5,6
White,6.8,0.29,0.26,12.1,0.14,52.0,216.0,0.99626,3.03,0.61,10.5,6
White,6.7,0.14,0.32,1.8,0.031,29.0,95.0,0.9901,3.07,0.55,11.6,6
White,7.3,0.2,0.25,9.2,0.054,41.0,151.0,0.99803,3.11,0.56,8.7,6
White,7.3,0.32,0.26,6.1,0.039,26.0,112.0,0.99348,2.98,0.32,10.4,6
White,5.0,0.35,0.32,8.9,0.028,10.0,88.0,0.9937,3.55,0.59,11.8,6
Red,12.7,0.31,0.68,4.2,0.095,6.0,23.0,0.9998,3.02,1.09,10.4,6
White,6.8,0.23,0.32,11.9,0.059,53.0,134.0,0.99764,2.96,0.78,9.5,5
White,5.9,0.55,0.46,2.4,0.063,18.0,120.0,0.9939,3.23,0.56,9.8,4
White,6.9,0.28,0.28,9.3,0.037,35.0,111.0,0.994,3.09,0.34,10.3,6
White,7.9,0.36,0.27,7.0,0.029,35.0,114.0,0.99254,3.03,0.37,12.5,8
White,9.5,0.24,0.49,8.7,0.048,41.0,153.0,0.9958,3.18,0.31,10.6,5
White,7.0,0.25,0.29,2.6,0.042,39.0,148.0,0.9932,3.27,0.41,10.0,6
White,8.4,0.15,0.3,2.7,0.033,29.0,94.0,0.99165,3.16,0.54,11.4,7
White,4.6,0.12,0.26,1.5,0.029,10.0,71.0,0.9899,3.46,0.82,11.7,6
White,7.1,0.23,0.31,13.0,0.048,35.0,103.0,0.99629,3.02,0.57,10.5,5
Red,8.9,0.29,0.6,1.1,0.136,22.0,25.0,0.99734,3.32,0.71,11.4,6
White,7.6,0.28,0.15,12.9,0.049,62.0,167.0,0.9962,3.14,0.5,10.3,5
White,5.5,0.24,0.2,7.6,0.052,25.0,153.0,0.99498,3.29,0.46,10.3,5
White,7.3,0.17,0.32,1.4,0.036,40.0,128.0,0.99366,3.21,0.53,10.9,6
White,5.8,0.25,0.39,11.1,0.038,49.0,152.0,0.99452,3.32,0.4,8.8,5
White,7.6,0.38,0.27,4.8,0.032,21.0,110.0,0.98944,3.18,0.48,13.5,7
White,6.8,0.19,0.49,5.7,0.041,16.0,101.0,0.9932,3.14,0.33,10.5,8
White,6.8,0.26,0.24,1.3,0.05,9.0,70.0,0.995,3.19,0.38,9.9,6
White,5.6,0.29,0.33,2.0,0.025,32.0,108.0,0.9896,3.36,0.6,12.8,7
White,7.8,0.22,0.28,11.6,0.056,55.0,135.0,0.9951,3.2,0.38,11.3,6
Red,8.6,0.36,0.37,7.9,0.06,36.0,74.0,0.9982,3.07,0.82,8.5,5
Red,12.2,0.605,0.45,2.2,0.079,20.0,28.0,0.9983,3.08,0.43,10.0,5
Red,11.4,0.3,0.65,1.7,0.091,50.0,69.0,0.9988,3.0,0.7,9.1,6
White,5.8,0.17,0.2,3.4,0.05,30.0,147.0,0.993,3.32,0.48,9.0,5
Red,10.2,0.82,0.39,2.3,0.111,16.0,36.0,0.997,2.97,0.96,10.9,6
White,6.9,0.23,0.39,1.8,0.048,39.0,137.0,0.9912,3.23,0.51,11.3,7
White,7.8,0.25,0.26,1.7,0.05,28.0,132.0,0.99117,3.1,0.55,11.8,6
White,7.2,0.27,0.44,8.1,0.04,42.0,164.0,0.9956,3.12,0.49,9.7,5
Red,7.1,0.6,0.03,2.4,0.059,5.0,11.0,0.99438,3.72,0.68,11.9,7
White,6.0,0.24,0.32,1.2,0.031,20.0,99.0,0.98991,3.22,0.42,11.8,6
White,7.6,0.3,0.28,13.8,0.014,49.0,159.0,0.9952,2.93,0.38,12.2,6
Red,9.0,0.74,0.1,2.4,0.097,6.0,19.0,0.9986,3.33,0.57,10.3,5
White,5.7,0.285,0.52,2.5,0.049,10.0,97.0,0.9935,3.18,0.54,9.6,5
White,9.0,0.4,0.25,22.6,0.045,45.0,151.0,1.0008,3.21,0.6,9.4,5
White,6.8,0.53,0.34,1.7,0.052,10.0,163.0,0.9928,3.19,0.49,9.7,5
Red,7.9,0.58,0.23,2.6,0.085,16.0,55.0,0.9994,3.42,0.68,9.1,6
White,8.5,0.19,0.32,1.3,0.045,20.0,106.0,0.9912,2.88,0.37,11.6,7
White,6.5,0.26,0.4,12.45,0.044,39.0,234.0,0.9975,3.32,0.52,9.2,6
White,5.7,0.265,0.36,1.7,0.033,46.0,187.0,0.9932,3.27,0.46,9.5,6
White,6.8,0.34,0.62,10.1,0.056,66.0,134.0,0.9939,2.96,0.51,8.7,5
Red,7.4,0.64,0.08,2.5,0.089,12.0,40.0,0.9968,3.36,0.58,9.7,5
Red,9.8,0.36,0.31,2.0,0.082,9.0,25.0,0.9964,3.25,0.56,10.7,6
White,9.0,0.29,0.4,12.1,0.045,48.0,207.0,0.99875,3.18,0.79,9.8,6
White,5.7,0.15,0.23,11.1,0.04,33.0,113.0,0.99622,3.25,0.38,8.8,6
Red,7.8,0.39,0.66,2.1,0.111,6.0,39.0,0.9961,3.39,0.7,10.9,7
White,7.4,0.25,0.41,1.7,0.036,19.0,96.0,0.9916,3.02,0.62,12.9,7
White,6.1,0.61,0.07,7.4,0.057,53.0,210.0,0.99508,3.39,0.45,9.8,5
White,6.5,0.3,0.17,7.6,0.06,37.0,204.0,0.9949,3.23,0.4,9.1,5
Red,8.9,0.615,0.27,1.9,0.084,8.0,30.0,0.9973,3.24,0.38,9.9,5
White,6.6,0.34,0.4,15.1,0.052,61.0,229.0,0.99815,3.19,0.44,9.1,6
White,5.5,0.26,0.62,1.1,0.046,23.0,157.0,0.9928,3.28,0.44,8.7,4
White,6.7,0.32,0.56,1.9,0.033,28.0,110.0,0.99002,3.19,0.57,13.4,6
White,7.6,0.26,0.65,13.3,0.053,54.0,174.0,0.9987,3.05,0.45,8.8,5
White,8.1,0.15,0.33,1.1,0.057,11.0,84.0,0.9937,3.2,0.44,9.9,7
White,5.5,0.27,0.2,1.2,0.029,16.0,63.0,0.9903,3.63,0.64,11.0,7
White,8.3,0.3,0.34,2.8,0.049,25.0,93.0,0.9935,3.36,0.61,12.2,5
White,6.2,0.29,0.32,7.6,0.048,74.0,149.0,0.99372,3.11,0.41,8.9,6
White,5.7,0.22,0.3,1.4,0.038,61.0,142.0,0.99188,3.25,0.45,10.0,7
White,5.8,0.28,0.47,1.3,0.035,7.0,89.0,0.9908,3.11,0.32,11.7,5
Red,8.0,0.61,0.28,2.1,0.07,8.0,11.0,0.9964,3.38,0.62,9.2,5
White,6.3,0.27,0.32,8.0,0.044,14.0,79.0,0.99224,2.94,0.6,11.4,6
White,8.4,0.17,0.49,6.9,0.05,51.0,154.0,0.9947,3.01,0.48,9.6,5
White,6.5,0.16,0.33,1.6,0.041,36.0,118.0,0.99,3.12,0.61,11.0,7
Red,7.9,0.11,0.34,1.8,0.052,24.0,32.0,0.99252,3.35,0.54,11.5,6
White,7.4,0.17,0.31,2.4,0.044,24.0,95.0,0.99304,3.26,0.64,11.4,6
White,7.4,0.29,0.62,17.2,0.049,53.0,150.0,1.0014,3.06,0.55,8.6,5
White,7.2,0.635,0.26,12.0,0.06,50.0,207.0,0.9974,3.05,0.56,9.1,6
Red,10.2,0.57,0.48,11.8,0.114,53.0,93.0,1.0012,3.08,0.66,9.7,4
White,6.7,0.28,0.32,1.8,0.051,27.0,139.0,0.9904,3.24,0.47,12.6,6
White,6.9,0.23,0.35,12.4,0.034,59.0,186.0,0.99704,3.23,0.51,9.5,6
White,7.4,0.19,0.3,14.7,0.065,19.0,132.0,0.99868,2.96,0.5,9.1,6
Red,7.6,0.58,0.4,2.6,0.074,35.0,105.0,0.99578,3.23,0.55,10.4,6
White,7.1,0.27,0.34,1.6,0.184,23.0,139.0,0.995,3.18,0.42,9.3,3
White,6.5,0.43,0.29,6.6,0.033,34.0,99.0,0.99195,3.22,0.37,11.5,6
Red,8.5,1.04,0.48,6.8,0.08,15.0,20.0,0.99868,3.23,0.65,9.0,5
White,8.9,0.17,0.49,1.1,0.053,8.0,39.0,0.9962,3.17,0.33,9.4,5
Red,7.2,0.905,0.2,2.1,0.087,10.0,62.0,0.9954,3.44,0.54,9.5,5
White,9.0,0.22,0.34,7.1,0.024,28.0,140.0,0.9925,2.93,0.39,12.0,5
Red,7.4,0.72,0.02,1.9,0.076,8.0,35.0,0.99621,3.36,0.59,9.4,5
White,6.6,0.33,0.38,2.1,0.061,35.0,128.0,0.99075,3.14,0.51,11.0,6
White,4.5,0.26,0.37,0.7,0.028,10.0,63.0,0.9887,3.36,0.38,12.4,5
White,6.0,0.24,0.21,15.55,0.047,30.0,133.0,0.99452,3.35,0.37,11.8,5
White,9.2,0.24,0.36,11.1,0.029,52.0,130.0,0.99585,3.01,0.35,10.8,5
White,6.5,0.31,0.3,13.4,0.026,16.0,133.0,0.9948,2.93,0.48,9.6,5
White,6.6,0.32,0.36,4.6,0.036,26.0,214.0,0.9955,3.45,0.64,12.0,8
White,6.8,0.18,0.33,1.0,0.042,28.0,140.0,0.9924,3.32,0.68,10.1,6
White,7.1,0.3,0.39,1.4,0.042,11.0,102.0,0.99066,3.06,0.54,11.9,5
Red,7.2,0.63,0.06,4.3,0.078,12.0,22.0,0.99618,3.29,0.58,10.6,6
Red,9.3,0.43,0.48,1.9,0.067,6.0,10.0,0.9977,3.08,0.54,9.5,5
White,6.2,0.3,0.13,1.4,0.061,20.0,88.0,0.99384,3.15,0.55,9.8,5
White,5.4,0.24,0.26,7.7,0.027,30.0,120.0,0.99216,3.34,0.58,11.15,8
White,7.9,0.2,0.3,7.25,0.043,39.0,127.0,0.9954,3.15,0.33,9.5,6
White,6.1,0.22,0.32,17.45,0.05,47.0,135.0,1.00002,3.36,0.38,9.2,5
White,6.1,0.23,0.27,2.5,0.03,44.0,134.0,0.9898,3.19,0.4,13.0,7
White,7.1,0.13,0.37,14.0,0.036,39.0,162.0,0.99885,2.96,0.52,9.0,7
White,5.6,0.37,0.24,6.3,0.043,13.0,123.0,0.9934,3.37,0.56,10.8,6
White,6.3,0.25,0.27,7.2,0.051,52.0,152.0,0.9944,3.46,0.4,10.0,5
White,8.0,0.24,0.37,12.2,0.033,19.0,181.0,0.9939,2.98,0.59,11.0,5
Red,12.5,0.25,0.52,5.6,0.075,6.0,8.0,0.9997,3.13,0.61,9.5,5
White,7.4,0.29,0.24,7.4,0.047,58.0,186.0,0.996,3.39,0.4,9.0,6
Red,9.1,0.56,0.17,2.0,0.095,27.0,31.0,0.99748,3.43,0.81,10.7,6
White,6.9,0.3,0.34,1.4,0.039,49.0,132.0,0.98984,3.24,0.54,13.0,6
White,7.0,0.25,0.33,5.1,0.046,8.0,27.0,0.9916,3.17,0.4,12.2,5
Red,9.8,0.46,0.46,3.0,0.111,6.0,18.0,0.998,3.03,0.54,10.9,5
White,8.3,0.19,0.31,1.5,0.027,32.0,133.0,0.9908,3.08,0.6,12.7,6
Red,6.5,0.6,0.0,6.6,0.084,6.0,23.0,0.99517,3.54,0.45,12.5,6
White,5.9,0.26,0.16,1.2,0.09,67.0,139.0,0.9941,3.29,0.38,9.4,5
White,6.7,0.28,0.26,6.25,0.034,23.0,163.0,0.99332,3.28,0.47,10.2,5
White,6.4,0.2,0.54,7.7,0.047,65.0,183.0,0.99458,3.18,0.7,9.9,6
White,7.0,0.34,0.33,6.7,0.027,22.0,179.0,0.9939,3.2,0.58,10.6,6
Red,9.4,0.54,0.18,2.1,0.062,19.0,43.0,0.9973,3.27,0.48,9.7,5
White,8.1,0.13,0.27,5.2,0.054,51.0,138.0,0.9932,3.14,0.37,10.4,6
White,7.9,0.4,0.32,2.6,0.05,9.0,87.0,0.996,3.38,0.74,10.7,6
White,8.1,0.16,0.74,1.5,0.167,47.0,151.0,0.99221,2.95,0.41,11.4,6
White,7.1,0.45,0.18,7.8,0.049,27.0,85.0,0.997,3.42,0.71,10.3,6
White,6.5,0.24,0.29,1.2,0.043,81.0,118.0,0.99097,3.43,0.55,11.26666667,7
Red,7.8,0.615,0.11,2.3,0.078,19.0,68.0,0.9964,3.09,0.48,9.3,5
Red,9.8,0.22,0.49,1.8,0.067,9.0,20.0,0.99506,3.21,0.6,12.1,6
White,7.6,0.23,0.32,12.7,0.068,49.0,130.0,0.9994,3.2,0.43,10.0,6
White,6.5,0.18,0.29,2.3,0.048,11.0,75.0,0.9928,3.61,0.54,11.0,6
Red,8.9,1.095,0.04,2.6,0.082,17.0,22.0,0.9982,3.39,0.82,9.8,5
White,7.8,0.31,0.23,7.8,0.044,35.0,185.0,0.99654,3.17,0.28,9.3,5
Red,7.0,0.35,0.24,1.7,0.076,8.0,119.0,0.99396,3.46,0.66,11.4,4
Red,11.4,0.68,0.69,2.4,0.076,5.0,15.0,1.0,2.99,0.54,9.2,5
White,7.2,0.28,0.3,1.6,0.036,18.0,118.0,0.99004,3.19,0.51,12.5,6
White,7.6,0.16,0.49,6.6,0.042,39.0,196.0,0.9968,3.54,0.44,10.0,5
Red,7.7,0.51,0.13,2.4,0.167,9.0,44.0,0.99552,3.21,0.55,9.4,5
Red,7.2,0.55,0.36,2.3,0.062,17.0,154.0,0.9953,3.26,0.78,10.3,5
Red,11.5,0.67,0.46,1.5,0.094,6.0,17.0,0.99772,3.27,0.67,10.7,6
