Company,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,LABEL
1749,0.102952,0.14113,0.351746,2.191067,48.906528,,-0.08405,-2.812948,1.569014,0.869419,0.057386,1.282158,0.039504,-0.005182,-242.900212,0.478642,2.758216,0.052547,-0.021297,85.737614,1.599831,0.080325,-0.044565,0.563016,0.706028,0.318391,-128.861916,-0.389576,4.122661,0.184229,0.004201,1020.68015,2.828338,1.661633,0.08585,2.199979,9.219372,0.56494,0.054589,-0.416132,-0.25021,0.043519,162.467585,96.877136,,-0.785666,17.513205,0.093756,0.044028,0.229552,0.233934,0.342527,-1.346481,0.535563,166.870614,0.023032,-0.19019,0.963656,0.035292,15.731159,6.596102,145.001056,4.478506,88.199081,0.0
1750,0.113303,-0.074412,0.695978,5.100345,474.289794,,-0.109894,7.831807,1.120695,0.717516,0.199091,1.22376,0.131335,0.328153,641.805798,1.714569,5.086296,0.222495,0.215004,79.332771,4.188145,0.232875,0.211874,0.594124,0.746921,1.025827,41.890533,0.030497,5.350831,0.627234,0.252087,2089.421012,6.066544,2.037273,0.173897,1.886194,,0.919418,0.141733,1.735691,-0.464436,0.179833,91.65077,53.377576,3.235081,1.15461,68.688034,0.326743,0.079164,6.705745,0.232256,-0.061647,1.838506,9.676781,8503.9375,0.13207,0.068802,0.837782,,14.671376,4.980579,187.505411,17.89965,64.737521,0.0
1751,0.078053,0.109802,0.854142,7.989799,222.550147,,0.042197,2.705562,1.158944,0.887501,0.21835,2.210582,0.216853,0.227598,1689.87795,0.292755,1.287598,0.259423,0.228906,98.441046,2.877229,0.090036,0.017289,0.401806,0.900336,2.986234,-288.97804,9.861296,3.309877,-0.627251,0.048365,214.448047,19.828153,-0.904503,0.067199,1.9681,,1.035787,0.024327,2.732291,1.406557,0.005115,98.66323,-1.451032,0.185411,8.719059,,0.180892,-0.040522,5.555683,0.049505,-0.207476,10.363332,10.753232,7699.729672,0.049302,0.186768,0.960515,,11.107981,16.392483,-68.383182,34.868465,336.126007,0.0
1752,0.028467,0.167447,0.188949,1.947135,645.790893,0.302766,-0.13351,3.771639,2.827281,0.485294,0.011134,0.272061,0.001937,-0.065243,2447.766484,0.132814,3.168043,-0.029178,-0.024558,50.775131,3.953565,0.032192,0.052637,-0.053832,0.309143,0.459421,-205.475124,7.299275,3.923018,0.461149,0.058365,236.513273,-0.881909,5.799229,0.004801,1.513138,,0.632774,-0.001525,0.896514,-0.035611,0.06196,100.41526,55.428484,0.090969,1.652058,84.490086,0.000532,-0.013656,0.12009,0.109391,0.343911,-0.506873,1.669066,-1052.617393,0.01396,0.041645,0.969156,,42.823091,7.113654,104.465483,4.22682,34.902778,0.0
1753,0.039573,0.403208,0.050055,3.021562,-156.566673,-0.132665,0.06268,2.542595,3.177082,0.650025,0.015144,0.628449,0.016107,-0.080866,1740.707952,0.369851,7.026146,0.095913,-0.00503,58.683887,3.574491,0.028656,0.022803,0.1351,-0.480657,-0.043676,-317.451869,2.713505,5.101996,-0.051556,0.030086,875.803598,-1.419529,2.489889,0.05242,1.119168,46.945959,0.441251,0.006392,-0.452711,0.446356,-0.017692,62.428591,45.946572,11.121843,2.995445,82.119803,-0.034373,-0.051971,1.354561,0.146527,0.061663,2.974736,7.265299,-101.218458,0.016362,-0.145588,0.967676,-0.01326,3.212897,5.741543,-133.98107,4.383817,66.215071,0.0
1754,0.167181,0.320027,0.185633,0.615344,70.043456,,0.333236,2.239684,1.147676,1.111704,0.187764,-0.008007,0.352158,-0.16289,-193.710832,14.412357,3.37564,0.185945,0.288956,53.788855,3.683605,0.374087,0.246425,0.363043,0.461973,2.511217,-188.166528,0.181804,3.148049,0.612349,0.295556,496.898315,3.129782,0.669396,0.287319,1.059953,6.5454,0.642229,0.315724,0.336269,1.956095,0.328204,100.279095,79.336115,4.138921,6.276698,,0.236015,0.235225,0.566595,0.004322,-0.142132,4.310549,,-1383.404411,0.272237,0.979001,0.70921,,13.29762,6.48802,181.644709,6.831759,57.71712,0.0
1755,0.01281,0.558335,0.231173,5.823251,548.26214,0.413206,-0.076989,-0.328453,0.881846,0.882789,0.121751,0.955199,0.022123,-0.005095,1601.392938,0.197035,1.040398,0.02712,-0.034991,41.160815,1.937243,0.107566,-0.008799,0.210002,0.06163,0.124407,-239.658171,9.557679,4.074021,0.630843,0.015467,2564.484113,-0.730993,2.280214,0.106032,1.283137,,0.522809,0.082155,-0.341026,-0.068552,0.152267,188.1196,40.970599,-1.022883,1.05215,146.072958,0.097595,-0.04909,6.603259,0.760723,0.652026,-0.983844,3.763472,44939.646083,0.093757,-0.102209,0.906144,-0.155604,13.404503,10.250495,-146.296535,0.247421,35.133897,0.0
1756,0.191271,0.303002,0.549275,3.893085,-100.308261,,0.000679,4.991595,1.104937,0.759792,0.149596,1.060466,0.047337,0.105141,-48.324126,0.809419,18.007093,0.361449,0.101558,80.848971,2.038717,0.154652,0.167558,0.637547,0.483332,0.840625,-135.167312,-1.246774,3.495318,-0.814786,0.10818,646.737373,7.517434,4.173637,0.142737,1.425367,29.79238,0.706001,0.09552,-0.00878,2.104313,0.142302,102.82892,40.044088,3.330858,1.590964,69.826977,0.093168,0.083202,3.299987,0.064574,0.231186,17.256711,2.708686,-177.367902,0.113547,0.834468,0.900503,,8.221585,10.155905,156.789126,12.870918,20.848898,0.0
1757,0.034236,-0.023186,0.294411,2.338386,699.899194,,-0.079383,2.880325,0.779276,0.297001,0.278729,0.911996,0.125971,-0.185326,349.583704,0.464208,3.432845,0.357313,0.230565,36.558669,0.594127,,,0.044834,0.156546,1.899538,,2.462474,3.183413,0.39877,0.284301,716.194906,0.607569,0.949962,0.005822,1.744614,,0.553568,0.018425,1.017018,1.310474,-0.020441,39.466105,14.610517,3.324248,0.849445,163.167049,-0.015524,0.009528,3.16274,0.321993,0.45594,0.158759,7.007877,1673.722196,0.427797,0.881774,0.719961,-0.118261,13.7025,16.627313,153.486388,4.744504,77.152238,0.0
1758,0.010336,0.570246,0.125398,1.428572,-78.224222,-0.268858,-0.192461,3.639802,1.081451,0.144263,0.004622,0.116287,0.045448,-0.020575,2038.259469,1.358039,2.103518,-0.181258,-0.041819,30.891482,1.671824,0.010898,-0.063829,-0.044057,0.803721,0.365053,-142.346349,5.206767,5.169091,0.270137,0.036137,1800.817531,-0.332336,2.765253,0.025264,1.381907,49.451528,0.326838,-0.001331,0.573079,-0.02256,-0.0001,78.268025,36.719769,-0.904402,1.037435,44.919711,-0.08083,0.040654,0.506926,0.225944,0.23149,-3.96723,1.203797,3732.544206,0.014792,0.146431,1.001683,,13.966533,7.747821,239.862529,6.720361,65.7035,0.0
1759,0.163454,0.325439,0.659109,5.925527,153.369129,,0.141974,6.462113,0.756317,0.828855,0.158955,0.945307,0.110817,0.112306,-49.972495,-0.111607,1.165196,0.228037,0.09002,51.878156,9.670196,0.164989,0.163804,0.494824,0.781047,0.037698,,-1.119708,3.623511,0.617742,0.105778,2507.66762,176.411451,35.48232,0.09129,2.588698,,0.785949,0.096762,3.126435,0.189679,0.06596,119.957652,54.644213,275.796978,6.083156,,0.076159,-0.029024,580.465751,0.218524,-0.134603,21.655921,4.771935,27793.377177,0.100163,0.07729,0.915186,,2129.91197,2.552941,-200.350663,14.463947,72.142011,0.0
1760,0.05671,0.627337,-0.003744,0.600349,131.540019,0.231911,-0.133752,-2.470488,1.086427,0.150933,0.10079,0.332893,0.206303,0.137323,1198.326616,0.960323,2.313745,0.042218,0.225554,54.143952,1.076528,0.153557,-0.000779,0.217769,0.498871,-0.120207,68.343377,9.241682,6.549474,0.550774,0.090736,292.153432,-0.824957,0.253947,0.145749,1.375492,44.64074,0.598483,0.114589,-1.085252,0.305114,0.1774,65.914158,59.709148,0.168052,2.967283,5.87208,0.039468,-0.014235,0.665618,0.293384,0.400832,-3.173388,-0.671423,-12748.693846,0.108729,-0.167799,0.89185,0.62462,11.067148,4.110932,72.251678,5.032156,29.291305,0.0
1761,0.015658,0.53559,-0.005272,2.888656,560.57533,,-0.123349,-1.00181,1.146084,0.560877,-0.000735,1.350268,0.019897,-0.078934,-4342.019943,0.90898,11.269372,-0.046311,-0.017242,4.735652,3.797801,0.040149,,-0.028058,0.657373,-0.208135,-202.517705,-2.447994,4.284797,0.182688,0.010052,1307.969974,6.921206,2.800058,0.039898,0.70601,7.864025,0.529727,0.02819,1.033801,1.430148,-0.121919,73.1138,32.073896,-0.593144,2.600105,10.830613,-0.283341,-0.068136,1.008081,0.328431,0.55425,-8.029707,-0.177962,3424.49905,-0.148143,0.126969,1.061715,-0.154173,21.313084,15.401869,250.873404,-0.957954,17.307839,0.0
1762,-0.140787,0.134819,-0.052333,2.07378,86.292301,-0.54728,-0.431029,4.86477,0.407307,0.751895,-0.131785,-0.565979,-0.269072,-0.151434,-863.411448,1.480558,0.556953,0.09389,-2.165047,128.160111,1.270453,-0.070994,-0.87556,-0.16756,-0.317239,0.022903,110.412622,0.24446,2.182853,1.222802,-1.732792,1817.707066,6.6143,-1.299697,-0.204412,0.161323,59.533274,0.215633,-1.91566,-0.890148,1.407697,-0.832474,437.228209,218.133489,-2.333585,-0.132754,43.821249,-0.382015,-1.767931,1.197978,0.166306,1.191961,-3.473023,-1.568112,1003.248907,-1.906377,-0.357862,2.773689,-3.040508,-10.084077,10.578541,828.329614,-0.135309,71.215393,0.0
1763,-0.05642,0.505487,0.708031,2.926058,119.807912,-0.215896,-0.116139,1.887723,1.158875,0.73104,0.004648,0.886621,0.112691,-0.182357,113426.364305,-0.026722,4.090618,0.080152,0.055828,76.240353,1.544526,0.006102,-0.068956,-0.150342,-0.103556,-0.355972,121.422815,1.390436,3.90629,0.303439,0.032269,1488.221447,6.999088,0.929187,0.054472,0.554462,,0.423104,-0.00845,8.775227,2.105716,-0.006887,106.810397,13.179129,-0.459721,-0.217967,,-0.059286,0.034484,1.509659,0.147356,0.169102,10.865283,8.017781,6768.052894,-0.014484,-0.05664,1.018163,,0.979207,1.622647,318.177483,6.069762,-0.256154,0.0
1764,-0.054537,1.092061,0.149367,8.083427,333.926971,,-0.04867,-0.099445,2.812892,0.238891,-0.382948,1.12075,0.629119,0.062715,635608.246752,-0.156712,3.667186,0.073207,-0.212224,43.02861,0.760285,,-0.016437,0.098971,0.044884,1.053176,,9.714061,4.507375,2.094637,0.099087,2200.847024,,6.041209,-0.000518,1.674939,-0.936153,0.297904,0.005239,0.767864,1.779595,0.057186,309.29275,17.532566,-0.920944,2.502818,152.86561,-4.765547,-0.073383,0.07463,0.223765,0.463605,-4.31854,,-9749.519179,,0.081137,0.986435,,7.349761,3.664229,457.862243,8.905686,-1.365698,0.0
1765,0.0317,0.157988,-0.025929,3.514905,63.310714,,-0.069551,3.722511,1.128045,0.705448,0.098202,0.208919,0.135341,-0.09551,-292.756791,-0.068268,4.003914,-0.18149,0.026977,10.745432,-0.166583,0.097854,0.016796,0.133716,0.719565,0.436113,-299.18607,7.99168,6.52707,1.071491,0.044404,3.211149,2.272982,-0.41578,0.076541,1.050325,291.042344,0.277866,0.084167,0.716473,0.690325,0.045991,78.157677,123.923171,-1.624713,-0.254031,30.408454,0.011935,0.039017,1.489241,0.177012,0.35038,-1.651672,5.93477,1206.489473,0.057495,0.16073,0.944483,0.230618,15.169911,10.445203,318.713876,5.257968,74.917531,0.0
1766,0.173223,0.354173,0.660097,6.36483,-180.071066,0.110969,-0.17842,0.837611,4.402355,0.584313,0.133458,0.753415,-0.017605,-0.09429,-141.516956,0.929137,4.039363,0.213298,0.076446,17.584097,-0.023553,0.086106,-0.075696,0.286295,0.535987,0.358399,-74.594466,3.506162,3.922552,0.155179,0.066389,-174.679504,5.25185,8.557199,0.136658,2.216299,,0.581152,0.076129,-1.034475,1.520294,-0.013592,113.210538,120.367113,1.138688,6.943933,62.72645,0.114938,0.023568,1.045512,0.279745,-0.147536,12.297408,5.075554,274.198058,0.036576,-0.104863,0.96701,,34.141371,6.028706,-183.114177,13.12242,,0.0
1767,0.124161,0.284983,0.490095,1.306499,158.796618,0.482335,0.054894,-3.477712,3.095727,0.730327,0.126432,0.824687,0.086025,0.335704,2082.119044,,4.088639,0.375197,-0.048493,36.768905,-0.167864,0.065771,0.009653,0.228655,0.751295,-0.111092,-195.3082,6.467278,3.832001,-0.37477,0.026236,2263.41284,10.425119,5.653419,0.153369,2.697316,55.397311,1.022297,0.037275,-0.329367,0.56207,0.001854,66.168921,143.451537,0.199682,-0.804491,31.873816,0.115192,0.131908,2.141678,0.417835,0.043133,-6.318089,4.435105,-485.800992,0.072596,-0.346286,0.950644,0.071778,19.08158,5.800491,307.99329,3.912199,38.346138,1.0
1768,0.173453,0.513498,0.374826,-0.349795,-237.867643,0.376175,0.128976,4.494617,1.163106,0.721444,0.241322,-0.082616,0.263715,0.255404,1147.850489,1.540836,5.311457,0.064802,0.192823,177.982831,7.456226,0.12853,0.116081,0.285769,0.212961,-0.46084,-281.926932,-2.136897,5.496646,0.66405,-0.001037,1084.053394,2.913938,0.029133,0.170353,1.21825,,0.739314,0.120268,-0.42609,1.787317,0.085481,200.221949,50.829922,-1.412015,2.41938,26.039606,0.257722,0.11612,1.902708,0.046292,0.530006,-3.234749,7.262099,70159.487789,0.109998,0.037791,0.881266,,6.049987,2.917024,-53.46722,8.057933,13.289433,0.0
1769,0.027749,0.138464,0.563308,4.88064,-130.041706,,-0.173556,9.192633,1.008977,0.8508,-0.027955,-0.916284,0.016191,0.083191,4051.547246,0.416132,4.800586,0.055188,-0.044457,71.096378,3.48893,0.010619,0.034641,0.06524,0.775241,-0.133839,-216.025813,6.975054,3.67705,-0.814024,0.101839,1526.003374,10.316585,0.972342,-0.020611,2.468682,,0.975995,0.002424,1.361798,-0.381198,0.008148,109.862333,39.547785,-1.514753,2.715851,80.680469,0.000528,0.017028,2.429349,0.176954,0.080973,-2.056411,-1.578354,170.050305,0.041868,0.196838,0.993918,,13.772318,3.482582,16.745217,4.073235,35.856513,0.0
1770,-0.044328,0.047082,0.719403,5.853312,497.475409,,-0.191107,-2.936088,0.995255,0.838157,0.062459,0.632405,0.125479,0.096241,175.542204,0.688872,3.807882,-0.197465,0.098817,29.397988,3.15796,0.002358,-0.039085,0.148398,0.791097,0.44757,-300.436477,12.684975,3.6887,-0.008007,0.036018,1078.516587,14.949556,-1.354071,0.012445,0.835629,,0.978574,0.087534,2.195833,1.636884,0.032596,106.226267,30.136268,-1.236484,3.316087,18.14606,0.004431,0.00951,7.665081,0.151182,-0.173962,15.045299,6.014666,10051.484365,0.018839,-0.271913,0.950709,,,9.781,-15.151443,17.340198,74.381115,0.0
1771,0.192516,0.755665,0.177767,3.315093,129.60799,-0.502474,0.297852,-3.462187,2.541871,0.431027,0.170269,1.075985,0.174267,0.172464,1772.940466,0.703088,0.650164,0.26215,0.165491,47.879139,0.764588,0.108711,0.131425,0.2628,-0.133248,0.398878,104.65421,4.833595,4.222279,-0.077782,0.002879,593.314132,3.112013,-1.248944,0.14068,2.453131,24.740491,0.429607,0.092704,-0.355657,0.288192,0.160736,164.481461,50.117699,-1.335344,-0.5931,26.956321,0.10812,0.088204,0.899501,0.1864,0.628913,-3.862129,9.141136,626.590975,0.085041,-0.289241,0.918452,,27.506657,11.538438,315.847187,3.756789,10.016113,0.0
1772,-0.540709,3.78538,-3.295492,1.159033,-347.073848,-3.764444,-0.713068,0.291203,1.064476,-1.686175,-0.66971,-0.472628,-0.477722,-0.498566,-1350.535517,-0.428735,0.021567,-0.227459,-0.739794,218.964295,,-2.162393,-0.323131,-0.282643,-3.14082,0.317174,-212.883812,-15.879073,2.946766,1.207718,-0.332178,1953.487336,15.212143,-1.515263,-0.443754,1.480114,46.515346,-0.54743,-0.299243,0.570862,-0.405213,-0.494617,199.545498,20.842632,-5.57052,0.398682,71.208072,-0.743347,-0.081758,2.544863,3.367044,1.692669,-1.776783,-11.278454,1415.03966,-0.347721,0.730624,1.403342,,4.788167,16.303857,191.191208,-0.691206,17.35219,1.0
1773,0.140658,0.413983,0.512816,7.633697,-173.525274,,0.062504,4.389531,1.079555,0.527542,0.087059,0.633348,0.016615,-0.026617,2057.465568,-0.003738,3.195108,-0.019466,0.047548,89.230373,4.179916,0.03569,-0.041029,0.385007,0.971409,0.26815,3.074089,2.377646,4.000951,0.002787,0.104939,2390.102173,16.472458,3.006723,0.046355,2.335714,59.267616,0.698973,0.004199,-0.856535,1.63348,0.035895,156.161833,79.789877,-1.417146,2.865375,27.750993,0.027449,0.01764,2.939943,0.238879,0.353144,3.355925,8.85464,4103.55458,0.042799,-0.492098,1.001603,0.049291,138.278606,5.059377,-65.91923,9.99015,87.277937,0.0
1774,0.084515,0.28113,0.163076,-0.379506,126.011683,,-0.043851,-0.342022,1.033202,0.844316,0.070273,0.84753,-0.020455,0.064608,3240.704028,0.739154,3.254106,0.003498,-0.021988,96.530542,0.543725,0.08484,0.048335,0.124917,0.046341,-0.295933,-104.639707,3.782544,4.160996,-0.078606,0.054611,692.406146,2.361627,2.693909,0.070671,1.534852,13.749364,0.973024,0.031007,0.452643,0.925109,0.043687,119.498455,84.822859,-1.692693,2.864613,48.984706,-0.012703,-0.003681,1.533081,0.16136,0.397417,2.475571,4.618986,5156.692219,0.023374,-0.13108,0.954876,0.488409,5.091164,11.15749,114.909741,7.082061,27.222168,0.0
1775,0.204932,0.174095,0.526353,6.504141,-196.711575,,-0.050702,1.770136,1.479748,0.705679,0.051785,-0.077967,0.113954,-0.03304,1184.532604,1.548196,1.803126,0.28103,0.058046,208.220047,1.82251,,-0.041792,-0.071573,0.578153,2.128637,,0.709393,3.941928,-0.031139,0.101797,-13.301665,4.456501,3.013673,0.007649,1.622221,51.300668,0.68116,-0.003701,-0.578596,1.508183,,147.847446,80.073935,0.072775,-0.021581,113.704423,-0.025304,-0.130069,2.482032,0.381628,0.569291,-8.274051,5.846912,39138.767125,0.239829,-0.209021,0.74704,,8.779237,4.928558,143.816187,9.232638,-1.811279,0.0
1776,0.081465,-0.039588,0.975582,4.498142,317.749276,-1.52726,-0.034049,19.74347,1.516713,0.738021,0.072953,1.203892,0.154784,-0.163642,-1267.481905,0.149148,4.792384,-0.048834,-0.050849,138.843276,1.170532,-0.055663,0.028028,-0.025421,0.817523,0.826152,-229.639544,111.989914,4.161437,0.251791,0.02269,864.437544,12.950532,2.161471,-0.033973,1.699346,,,0.002212,17.904447,-0.030285,0.009833,2.308358,57.656227,0.059494,3.84427,59.965169,0.113197,-0.007386,24.396251,0.252635,0.134904,26.904832,30.481634,1394.580868,-0.020499,-0.240718,0.936132,,7.269053,11.756104,40.012801,9.727249,6.984336,0.0
1777,0.210863,0.363771,0.099278,1.399601,349.456802,,0.304441,4.977401,1.166327,0.545132,0.139524,1.054861,0.131305,0.247925,-567.674675,1.021053,2.813505,0.293896,0.116484,99.304734,1.915746,0.305272,0.209754,1.378555,0.221613,-0.093727,-253.923453,4.754482,4.57735,0.175304,0.120028,930.236781,1.344106,-0.277927,0.305708,1.602557,26.080524,0.121034,0.195954,0.998245,1.278883,0.268315,46.712706,50.1937,1.648598,-0.001093,19.184164,0.258219,0.083165,1.890441,0.266735,0.064448,-2.746841,6.002619,-375.519146,0.194934,0.917573,0.79386,0.097727,6.52217,10.800005,272.415364,-0.725019,30.988006,0.0
1778,-0.326354,0.911331,-0.560186,2.495453,-125.257315,,0.022063,2.777384,0.975338,0.670727,-0.303153,-0.651627,-0.178132,-0.183726,-1200.581042,-1.654733,0.472781,-0.056645,-0.087513,35.763302,3.398088,-0.301674,-0.538106,0.199971,0.548546,0.517801,89.715023,5.023177,2.275526,0.230289,-0.052195,968.957799,-1.154819,1.804805,-0.433112,0.822512,,0.898816,-0.413899,0.678781,-0.570628,-0.156398,169.083346,111.953028,-528.124079,-0.115171,179.425941,-0.227486,0.045981,2.110519,0.18082,0.8355,3.289866,3.973923,2078.841128,-0.431865,0.11781,1.253057,18.79216,,7.010313,945.451543,-0.808417,84.787008,1.0
1779,-0.003116,0.350518,0.596422,2.861013,-233.123293,-0.250277,0.008817,1.054794,2.284463,0.887369,0.064231,1.242682,0.052924,0.049315,1531.971151,1.028993,3.920202,-0.127421,-0.027753,59.867638,0.43943,0.031864,-0.039681,0.079408,0.635882,0.056828,-96.139676,-0.87687,4.009897,1.034529,0.109366,2319.177982,5.821037,0.877814,-0.013274,1.968857,,0.585584,0.052612,-0.824892,-0.158785,0.064372,475.852405,49.04719,0.296286,5.443435,45.580922,-0.028563,0.042308,3.957831,0.162659,0.32857,4.468761,-0.339994,8971.165677,0.003359,-0.380538,0.972756,-0.164366,-1.411901,9.95191,-77.40391,11.831082,11.449154,0.0
1780,0.014063,0.671302,-0.126571,3.120683,375.897296,-0.287859,-0.130116,0.505669,1.018668,0.447679,0.024901,0.795046,0.009984,-0.064014,8962.844246,0.123893,0.133852,0.024602,0.023172,27.829626,3.148776,0.025595,0.014701,0.034637,-0.258818,-0.197387,-314.867106,3.975929,4.874759,-0.044341,0.013692,91.812475,3.143473,-1.455946,0.024707,0.952711,,0.362342,0.022088,-0.809539,0.101628,-0.003844,138.431882,85.338396,0.713344,-0.101776,7.289257,-0.025226,-0.065064,3.476898,0.497423,0.509278,-4.440978,1.215458,-3597.628408,-0.036662,-0.261943,1.037637,8.235633,170.258033,7.820735,157.384927,2.144543,82.623905,1.0
1781,0.114964,0.755975,0.143135,-0.347244,178.509895,0.094016,0.279621,0.68482,0.808966,0.173722,0.044961,0.10891,0.111088,0.160823,783.804779,1.141883,3.523928,0.227978,0.033365,70.689229,4.246388,0.148669,0.16537,0.387451,0.304539,-0.361467,-127.804047,3.007013,4.15171,0.291826,0.072296,2130.934519,0.772161,1.865326,0.129764,1.428903,,0.533401,0.089449,0.264336,-0.220973,0.165428,7.278491,120.696815,2.457883,-0.689462,68.92349,0.068231,0.131691,3.664402,0.498549,0.225235,2.172247,-0.162229,3403.619132,0.072231,-0.388469,0.907049,-0.142298,10.421905,12.900038,78.327768,1.061159,30.749541,0.0
1782,0.264541,0.200455,0.314249,0.989525,-101.876086,,0.165975,0.060202,0.777003,0.567906,-0.129463,-0.774713,0.063649,-0.038962,-4680.229772,0.29277,2.779614,-0.488276,-0.020048,107.383003,3.995956,-0.001642,0.196725,-0.447213,-0.781067,-0.889018,,5.317438,4.294767,0.163993,-0.255432,1594.713579,-0.614183,6.994586,-0.009441,1.780849,52.379771,0.558988,-0.143158,0.941786,0.549986,,107.335192,32.566701,-1.43748,2.923491,195.622506,-0.101304,-0.297892,2.92517,0.105497,0.455358,-8.284072,-1.713734,-680.439431,0.297031,-0.053962,0.715909,1.202659,,12.872822,-94.960363,-0.456174,58.087033,0.0
1783,0.117926,0.441871,0.134335,0.586671,-103.567346,0.009904,0.211637,4.497697,1.128968,0.622689,0.084719,1.165525,0.219943,-0.061837,1821.39638,1.0331,0.40313,0.069714,-0.03539,39.125057,0.590575,0.09241,-0.023352,-0.021859,-0.028275,1.061838,-68.567049,5.209373,4.008748,0.408899,-0.024391,2044.51298,3.544275,-0.704062,0.079522,0.751248,64.548069,0.604463,0.059242,0.774411,1.140704,0.139276,67.517246,94.61277,1.209117,2.25398,-2.159189,0.025732,-0.016981,1.011919,0.024428,0.564112,-2.714814,2.421719,547.925062,0.05799,0.010219,0.913017,7.013204,25.32175,6.070369,67.041691,6.603985,33.074134,0.0
